id,title,authors,venue,paper year
l1145,SQL Multimedia and Application Packages (SQL/MM),"Jim Melton, Andrew Eisenberg",SIGMOD Record,2001
l1146,WebFilter: A High-throughput XML-based Publish and Subscribe System,"Franoise Fabret, Dennis Shasha, Hans-Arno Jacobsen, Franois Llirbat, Joo Pereira",VLDB,2001
l1147,Xiaolei Qian,Scientist's Called Upon to Take Actions,SIGMOD Record,1996
l1148,Reducing Multidatabase Query Response Time by Tree Balancing,"Weimin Du, Ming-Chien Shan, Umeshwar Dayal",SIGMOD Conference,1995
l1149,Locating and accessing data repositories with WebSemantics,"George A. Mihaila, Louiqa Raschid, Anthony Tomasic",VLDB J.,2002
l1150,Clustering by pattern similarity in large data sets,"Haixun Wang, Wei Wang, Philip S. Yu, Jiong Yang",SIGMOD Conference,2002
l1151,An Overview of the Emerging Third-Generation SQL Standard (Tutorial),"Nelson Mendona Mattos, Jim Melton",SIGMOD Conference,1995
l1152,High Level Indexing of User-Defined Types,"Brian T. Tran, Jyh-Herng Chow, Michelle Jou, Jean Grandbois, Yun Wang, You-Chin Fuh, Weidong Chen, Nelson Mendona Mattos",VLDB,1999
l1153,The Zero Latency Enterprise,Dave Liles,VLDB,2000
l1154,Discovering Internet Marketing Intelligence through Online Analytical Web Usage Mining,"Alex G. Bchner, Maurice D. Mulvenna",SIGMOD Record,1998
l1155,Research issues for data communication in mobile ad-hoc network database systems,"Leslie D. Fife, Le Gruenwald",SIGMOD Record,2003
l1156,Integrating Replacement Policies in StorM: An Extensible Approach,"Stphane Bressan, Kian-Lee Tan, Beng Chin Ooi, Chong Leng Goh",SIGMOD Conference,2000
l1157,XML-enabled workflow management for e-services across heterogeneous platforms,"Michael Gillmann, German Shegalov, Gerhard Weikum",VLDB J.,2001
l1158,"FastMap: A Fast Algorithm for Indexing, Data-Mining and Visualization of Traditional and Multimedia Datasets","King-Ip Lin, Christos Faloutsos",SIGMOD Conference,1995
l1159,"Information Visualization, Guest Editors' Foreword","Tiziana Catarci, Isabel F. Cruz",SIGMOD Record,1996
l1160,"Khaled Alsabti, Vineet Singh, Sanjay Ranka",A One-Pass Algorithm for Accurately Estimating Quantiles for Disk-Resident Data,VLDB,1997
l1161,Architecture of Oracle Parallel Server,"D. Butler, Boris Klots, Roger Bamford, N. MacNaughton",VLDB,1998
l1162,On-Line Warehouse View Maintenance,"Jennifer Widom, Dallan Quass",SIGMOD Conference,1997
l1163,Supporting Multiple View Maintenance Policies,"Latha S. Colby, Kenneth A. Ross, Akira Kawaguchi, Daniel F. Lieuwen, Inderpal Singh Mumick",SIGMOD Conference,1997
l1164,A Top-Down Approach for Two Level Serializability,"N. L. Belkhodja, Mourad Ouzzani, M. A. Atroun",VLDB,1994
l1165,Observations on the ODMG-93 Proposal,Won Kim,SIGMOD Record,1994
l1166,The Database and Information System Research Group at the University of Ulm,"Peter Dadam, Wolfgang Klas",SIGMOD Record,1997
l1167,The Software Information Base: A Server for Reuse,"Panos Constantopoulos, Yannis Vassiliou, Matthias Jarke, John Mylopoulos",VLDB J.,1995
l1168,The SPIFFI Scalable Video-on-Demand System,"Craig S. Freedman, David J. DeWitt",SIGMOD Conference,1995
l1169,Data In Your Face: Push Technology in Perspective,"Michael J. Franklin, Stanley B. Zdonik",SIGMOD Conference,1998
l1170,Transparent Mid-Tier Database Caching in SQL Server,"Per-ke Larson, Jingren Zhou, Jonathan Goldstein",SIGMOD Conference,2003
l1171,The BUCKY Object-Relational Benchmark (Experience Paper),"Jeffrey F. Naughton, Michael J. Carey, Dhaval Shah, Johannes Gehrke, Mohammad Asgarian, David J. DeWitt, Paul Brown",SIGMOD Conference,1997
l1172,The OODB Path-Method Generator (PMG) Using Access Weights and Precomputed Access Relevance,"James Geller, Ashish Mehta, Erich J. Neuhold, Yehoshua Perl",VLDB J.,1998
l1173,Fractal prefetching BTrees: optimizing both cache and disk performance,"Phillip B. Gibbons, Gary Valentin, Todd C. Mowry, Shimin Chen",SIGMOD Conference,2002
l1174,"Counting, Enumerating, and Sampling of Execution Plans in a Cost-Based Query Optimizer","Csar A. Galindo-Legaria, Florian Waas",SIGMOD Conference,2000
l1175,Client-Server Paradise,"Jignesh M. Patel, Jie-Bing Yu, Navin Kabra, David J. DeWitt, Jun Luo",VLDB,1994
l1176,Random Sampling Techniques for Space Efficient Online Computation of Order Statistics of Large Datasets,"Sridhar Rajagopalan, Bruce G. Lindsay, Gurmeet Singh Manku",SIGMOD Conference,1999
l1177,Interviewing During a Tight Job Market,"Zachary G. Ives, Qiong Luo",SIGMOD Record,2002
l1178,Querying Structured Text in an XML Database,"H. V. Jagadish, Shurug Al-Khalifa, Cong Yu",SIGMOD Conference,2003
l1179,Order-of-Magnitude Advantage of TPC-C Though Massive Parallelism,Charles Levine,SIGMOD Conference,1995
l1180,Random I/O Scheduling in Online Tertiary Storage Systems,"Bruce Hillyer, Abraham Silberschatz",SIGMOD Conference,1996
l1181,Information Integration: The MOMIS Project Demonstration,"Michele Melchiori, Silvana Castano, G. Malvezzi, Domenico Beneventano, R. Guidetti, Alberto Corni, Sonia Bergamaschi, Maurizio Vincini",VLDB,2000
l1182,Web caching for database applications with Oracle Web Cache,"Jordan Parker, Jesse Anton, Zheng Zeng, Lawrence Jacobs, Tie Zhong, Xiang Liu",SIGMOD Conference,2002
l1183,"Stephen Blott, Roger Weber, Hans-Jrg Schek",A Quantitative Analysis and Performance Study for Similarity-Search Methods in High-Dimensional Spaces,VLDB,1998
l1184,Intelligent Rollups in Multidimensional OLAP Data,"Sunita Sarawagi, Gayatri Sathe",VLDB,2001
l1185,A Conceptual Architecture for Semantic Web Enabled Web Services,"Dieter Fensel, Alexander Maedche, Christoph Bussler",SIGMOD Record,2002
l1186,QC-Trees: An Efficient Summary Structure for Semantic OLAP,"Laks V. S. Lakshmanan, Jian Pei, Yan Zhao",SIGMOD Conference,2003
l1187,Concept Based Design of Data Warehouses: The DWQ Demonstrators,"Panos Vassiliadis, Spyros Ligoudistianos, Diego Calvanese, Christoph Quix, Maurizio Lenzerini, Matthias Jarke, Enrico Franconi, Yannis Vassiliou",SIGMOD Conference,2000
l1188,Integrating SQL Databases with Content-Specific Search Engines,"Stefan Deloch, Nelson Mendona Mattos",VLDB,1997
l1189,"Weimin Du, Xiangning Liu, Abdelsalam Helal",Multiview Access Protocols for Large-Scale Replication,ACM Trans. Database Syst.,1998
l1190,Semantic Access: Semantic Interface for Querying Databases,"Naphtali Rishe, Rukshan Athauda, Artyom Shaposhnikov, Jun Yuan, Dmitry Vasilevsky, Xiaoling Lu, Xiaobin Ma, Shu-Ching Chen, Alexander Vaschillo",VLDB,2000
l1191,Characterization of Database Access Pattern for Analytic Prediction of Buffer Hit Probability,"Jen-Yao Chung, Asit Dan, Philip S. Yu",VLDB J.,1995
l1192,The STRIP Rule System For Efficiently Maintaining Derived Data,"Hector Garcia-Molina, Jennifer Widom, Brad Adelberg",SIGMOD Conference,1997
l1193,"TPC-D: The Challenges, Issues and Results",Ramesh Bhashyam,VLDB,1996
l1194,Cost-Based Optimization for Magic: Algebra and Implementation,"Hamid Pirahesh, T. Y. Cliff Leung, S. Sudarshan, Praveen Seshadri, Divesh Srivastava, Raghu Ramakrishnan, Joseph M. Hellerstein, Peter J. Stuckey",SIGMOD Conference,1996
l1195,Locally Adaptive Dimensionality Reduction for Indexing Large Time Series Databases,"Kaushik Chakrabarti, Sharad Mehrotra, Eamonn J. Keogh, Michael J. Pazzani",SIGMOD Conference,2001
l1196,An environmental sensor network to determine drinking water quality and security,"Jeanne VanBriesen, Paul S. Fischbeck, Christos Faloutsos, Anastassia Ailamaki, Mitchell J. Small",SIGMOD Record,2003
l1197,Logical and Physical Versioning in Main Memory Databases,"S. Seshadri, Rajeev Rastogi, Abraham Silberschatz, Philip Bohannon, Dennis W. Leinbaugh, S. Sudarshan",VLDB,1997
l1198,Bounded Ignorance: A Technique for Increasing Concurrency in a Replicated System,"Arthur J. Bernstein, Narayanan Krishnakumar",ACM Trans. Database Syst.,1994
l1199,A General Solution of the n-dimensional B-tree Problem,Michael Freeston,SIGMOD Conference,1995
l1200,Fast Subsequence Matching in Time-Series Databases,"M. Ranganathan, Christos Faloutsos, Yannis Manolopoulos",SIGMOD Conference,1994
l1201,Identifying Representative Trends in Massive Time Series Data Sets Using Sketches,"S. Muthukrishnan, Nick Koudas, Piotr Indyk",VLDB,2000
l1202,From Ternary Relationship to Relational Tables: A Case Against Common Beliefs,Rafael Camps,SIGMOD Record,2002
l1203,"LH* - A Scalable, Distributed Data Structure","Donovan A. Schneider, Marie-Anne Neimat, Witold Litwin",ACM Trans. Database Syst.,1996
l1204,Research and Products: Are They Relevant To Each Other? (Panel),Herb Edelstein,SIGMOD Conference,1995
l1205,Proxy-Server Architectures for OLAP,"Panos Kalnis, Dimitris Papadias",SIGMOD Conference,2001
l1206,Data Compression Support in Databases,"David Wilhite, Balakrishna R. Iyer",VLDB,1994
l1207,Database Research at NTHU and ITRI,Arbee L. P. Chen,SIGMOD Record,1994
l1208,XPath processing in a nutshell,"Reinhard Pichler, Christoph Koch, Georg Gottlob",SIGMOD Record,2003
l1209,Materialized View Maintenance and Integrity Constraint Checking: Trading Space for Time,"Divesh Srivastava, S. Sudarshan, Kenneth A. Ross",SIGMOD Conference,1996
l1210,Metadata for Mixed-Media Access,"Julian Kupiec, Jan O. Pedersen, Lynn Wilcox, Marti A. Hearst, Francine Chen",SIGMOD Record,1994
l1211,SPIRIT: Sequential Pattern Mining with Regular Expression Constraints,"Rajeev Rastogi, Kyuseok Shim, Minos N. Garofalakis",VLDB,1999
l1212,"TPC-DS, taking decision support benchmarking to the next level","Bryan Smith, Meikel Pss, Lubor Kollr, Per-ke Larson",SIGMOD Conference,2002
l1213,Bellcore's ADAPT/X Harness System for Managing Information on Internet and Intranets,Amit P. Sheth,VLDB,1996
l1214,The OASIS Multidatabase Prototype,"John Murphy, Mark Roantree, Wilhelm Hasselbring",SIGMOD Record,1999
l1215,Iterative spatial join,"Hanan Samet, Edwin H. Jacox",ACM Trans. Database Syst.,2003
l1216,Methodology for Development and Employment of Ontology Based Knowledge Management Applications,"Steffen Staab, Rudi Studer, York Sure",SIGMOD Record,2002
l1217,Wave-Indices: Indexing Evolving Databases,"Hector Garcia-Molina, Narayanan Shivakumar",SIGMOD Conference,1997
l1218,Shrinking the Warehouse Update Window,"Hector Garcia-Molina, Ramana Yerneni, Wilburt Labio",SIGMOD Conference,1999
l1219,The Design of an Acquisitional Query Processor For Sensor Networks,"Samuel Madden, Wei Hong, Joseph M. Hellerstein, Michael J. Franklin",SIGMOD Conference,2003
l1220,Tutorial: Designing an Ultra Highly Available DBMS,"ystein Torbjrnsen, Svein Erik Bratsberg",SIGMOD Conference,2000
l1221,Using Quantitative Information for Efficient Association Rule Generation,"Mrcio de Carvalho, Rodolfo F. Resende, Bruno Pssas, Wagner Meira Jr.",SIGMOD Record,2000
l1222,Database Patchwork on the Internet,"Reinhard Braumandl, Alfons Kemper, Donald Kossmann",SIGMOD Conference,1999
l1223,Dynamic Information Visualization,Yannis E. Ioannidis,SIGMOD Record,1996
l1224,The MYRIAD Federated Database Prototype,"K. Mediratta, Ee-Peng Lim, J. Stenoien, S. Musukula, Jaideep Srivastava, H.-R. Yang, D. Clements, M. Ganesh, San-Yih Hwang",SIGMOD Conference,1994
l1225,Building a Laboratory Information System Around a C++-Based Object-Oriented DBMS,"Nathan Goodman, Steve Rozen, Lincoln Stein",VLDB,1994
l1226,Work and Information Practices in the Sciences of Biodiversity,Geoffrey C. Bowker,VLDB,2000
l1227,An Anonymous Electronic Commerce Scheme with an Off-Line Authority and Untrusted Agents,"Josep Domingo-Ferrer, Jordi Herrera-Joancomart",SIGMOD Record,1998
l1228,XPath Processing in a Nutshell,"Georg Gottlob, Christoph Koch, Reinhard Pichler",SIGMOD Record,2003
l1229,Are quorums an alternative for data replication?,"Bettina Kemme, Ricardo Jimnez-Peris, Marta Patio-Martnez, Gustavo Alonso",ACM Trans. Database Syst.,2003
l1230,"Research and Practice in Federated Information Systems, Report of the EFIS '2000 International Workshop","Ralf-Detlef Kutsche, Geert-Jan Houben, Mark Roantree, Bodo Rieger, Wilhelm Hasselbring, Kazimierz Subieta, Willem-Jan van den Heuvel",SIGMOD Record,2000
l1231,Special Issue on Data Mining for Intrusion Detection and Threat Analysis - Guest Editor's Introduction,Daniel Barbar,SIGMOD Record,2001
l1232,A logical foundation for deductive object-oriented databases,"Mengchi Liu, Tok Wang Ling, Gillian Dobbie",ACM Trans. Database Syst.,2002
l1233,Incremental Maintenance for Materialized Views over Semistructured Data,"Vasilis Vassalos, Janet L. Wiener, Michael Rys, Serge Abiteboul, Jason McHugh",VLDB,1998
l1234,Efficient and Cost-effective Techniques for Browsing and Indexing Large Video Databases,"Kien A. Hua, Jung-Hwan Oh",SIGMOD Conference,2000
l1235,Intelligent Access to Heterogeneous Information Sources: Report on the 4th Workshop on Knowledge Representation Meets Databases,"Manfred A. Jeusfeld, Franz Baader, Werner Nutt",SIGMOD Record,1997
l1236,The Handwritten Trie: Indexing Electronic Ink,"Padmavathi Vallabhaneni, Daniel Barbar, Walid G. Aref",SIGMOD Conference,1995
l1237,The Nimble Integration Engine,"Daniel S. Weld, Alon Y. Halevy, Denise Draper",SIGMOD Conference,2001
l1238,Disseminating Updates on Broadcast Disks,"Swarup Acharya, Stanley B. Zdonik, Michael J. Franklin",VLDB,1996
l1239,Spatial Joins Using Seeded Trees,"Chinya V. Ravishankar, Ming-Ling Lo",SIGMOD Conference,1994
l1240,KODA - The Architecture And Interface of a Data Model Independent Kernel,"Gopalan Arun, Ashok Joshi",VLDB,1998
l1241,Implementing database operations using SIMD instructions,"Kenneth A. Ross, Jingren Zhou",SIGMOD Conference,2002
l1242,Redo Recovery after System Crashes,"Mark R. Tuttle, David B. Lomet",VLDB,1995
l1243,Weaving Relations for Cache Performance,"Mark D. Hill, Anastassia Ailamaki, David J. DeWitt, Marios Skounakis",VLDB,2001
l1244,Introduction (Special Issue on Multimedia Databases),"M. Tamer zsu, Stavros Christodoulakis",VLDB J.,1998
l1245,Similarity based Retrieval of Pictures Using Indices on Spatial Relationships,"Chengwen Liu, A. Prasad Sistla, Clement T. Yu, King Liu",VLDB,1995
l1246,An Introduction to Remy's Fast Polymorphic Record Projection,Limsoon Wong,SIGMOD Record,1995
l1247,CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,"Gustavo Alonso, Guy Pardon",VLDB,2000
l1248,Converting Relational to Object-Oriented Databases,Joseph Fong,SIGMOD Record,1997
l1249,Data Mining Techniques,Jiawei Han,SIGMOD Conference,1996
l1250,A Framework for Supporting Data Integration Using the Materialized and Virtual Approaches,"Gang Zhou, Richard Hull",SIGMOD Conference,1996
l1251,METU Object-Oriented DBMS,"Cetin Ozkan, Cem Evrendilek, Yuksel Saygin, Ilker Altintas, Ismailcem Budak Arpinar, Mehmet Altinel, Tansel Okay, Ilker Durusoy, Asuman Dogac",SIGMOD Conference,1994
l1252,Applying Database Technology in the ADSM Mass Storage System,"Robert Rees, Luis-Felipe Cabrera, Wayne Hineman",VLDB,1995
l1253,A Web odyssey: from codd to XML,Victor Vianu,SIGMOD Record,2003
l1254,Daytona And The Fourth-Generation Language Cymbal,Rick Greer,SIGMOD Conference,1999
l1255,Cache Invalidation Scheme for Mobile Computing Systems with Real-time Data,"Hei-Wing Leung, Joe Chun-Hung Yuen, Edward Chan, Kam-yiu Lam",SIGMOD Record,2000
l1256,Coloring Away Communication in Parallel Query Optimization,"Rajeev Motwani, Waqar Hasan",VLDB,1995
l1257,Hypothetical Queries in an OLAP Environment,"Thanos Papadimitriou, Andrey Balmin, Yannis Papakonstantinou",VLDB,2000
l1258,SuperSQL: An Extended SQL for Database Publishing and Presentation,Motomichi Toyama,SIGMOD Conference,1998
l1259,"Workflow Automation: Applications, Technology, and Research (Tutorial)",Amit P. Sheth,SIGMOD Conference,1995
l1260,Indexing the Distance: An Efficient Method to KNN Processing,"Cui Yu, Kian-Lee Tan, Beng Chin Ooi, H. V. Jagadish",VLDB,2001
l1261,Nodose Version 2.0,"Brad Adelberg, Matthew Denny",SIGMOD Conference,1999
l1262,Querying Shapes of Histories,"Mohamed Zat, Giuseppe Psaila, Edward L. Wimmers, Rakesh Agrawal",VLDB,1995
l1263,GlOSS: Text-Source Discovery over the Internet,"Hector Garcia-Molina, Luis Gravano, Anthony Tomasic",ACM Trans. Database Syst.,1999
l1264,Optimizing Queries on Files,"Tova Milo, Mariano P. Consens",SIGMOD Conference,1994
l1265,Research Activities in Database Management and Information Retrieval at the University of Illinois at Chicago,"A. Prasad Sistla, Isabel F. Cruz, Ashfaq A. Khokhar, Clement T. Yu, Bing Liu, Ouri Wolfson",SIGMOD Record,2002
l1266,Updating Knowledge Bases While Maintaining Their Consistency,"Antoni Oliv, Ernest Teniente",VLDB J.,1995
l1267,The New Middleware,Rich Finkelstein,SIGMOD Record,1995
l1268,Logical Design for Temporal Databases with Multiple Granularities,"Alexander Brodsky, Sushil Jajodia, Claudio Bettini, Xiaoyang Sean Wang",ACM Trans. Database Syst.,1997
l1269,RETINA: A REal-time TraffIc NAvigation System,"Edward Chan, Tei-Wei Kuo, S. W. Ng, Dick Hung, Kam-yiu Lam",SIGMOD Conference,2001
l1270,Databases and Transaction Processing: An Application-Oriented Approach - Book Review,Alfons Kemper,SIGMOD Record,2002
l1271,The Impact of Database Research on Industrial Products (Panel Summary),"David B. Lomet, Daniel Barbar, Jos A. Blakeley, Michael Stonebraker, Daniel H. Fishman",SIGMOD Record,1994
l1272,Dynamic vp-Tree Indexing for n-Nearest Neighbor Search Given Pair-Wise Distances,"Ada Wai-Chee Fu, Yin-Ling Cheung, Yiu Sang Moon, Polly Mei-shuen Chan",VLDB J.,2000
l1273,The GMAP: A Versatile Tool for Physical Data Independence,"Yannis E. Ioannidis, Marvin H. Solomon, Odysseas G. Tsatalos",VLDB J.,1996
l1274,Coalescing in Temporal Databases,"Michael D. Soo, Richard T. Snodgrass, Michael H. Bhlen",VLDB,1996
l1275,Spatial Operators,"Eliseo Clementini, Paolino Di Felice",SIGMOD Record,2000
l1276,Query Optimization In Compressed Database Systems,"Zhiyuan Chen, Flip Korn, Johannes Gehrke",SIGMOD Conference,2001
l1277,Efficient and Extensible Algorithms for Multi Query Optimization,"S. Sudarshan, Siddhesh Bhobe, S. Seshadri, Prasan Roy",SIGMOD Conference,2000
