ID,Title,Episodes,Producers,Genres,Type,Year,Rating
1593,Nabari no Ou,26,"['J.C.Staff', 'Square Enix', 'FUNimation Entertainment']","['Action', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Supernatural']", TV,2008,7.49
1594,"Prince of Tennis: The Two Samurai, The First Game",1,"['Production I.G', 'NAS']","['Action', 'Shounen', 'Sports']", Movie,2005,7.49
1595,One Piece: Norowareta Seiken,1,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']", Movie,2004,7.49
1596,Onegai My Melody: Kuru Kuru Shuffle!,52,['Sanrio'],"['Comedy', 'Fantasy', 'Magic']", TV,2006,7.49
1597,Hanayamata,12,"['Madhouse', 'TV Tokyo', 'Avex Entertainment', 'Movic', 'AT-X', 'Sentai Filmworks', 'DIVE II Entertainment', 'Namco Bandai Games']","['Comedy', 'School', 'Seinen', 'Slice of Life']", TV,2014,7.47
1598,Hikaru no Go: New Year Special,1,['Studio Pierrot'],"['Comedy', 'Game', 'Shounen', 'Supernatural']", Special,2002,7.47
1599,Inazuma Eleven Go vs. Danball Senki W Movie,1,['Oriental Light and Magic'],"['Action', 'Kids', 'Mecha', 'Sports']", Movie,2012,7.47
1600,Keroro Gunsou Movie 1,1,['Sunrise'],"['Comedy', 'Kids', 'Sci-Fi', 'Shounen']", Movie,2006,7.47
1601,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugihen!,1,['J.C.Staff'],"['Action', 'Comedy', 'Harem', 'Parody', 'Romance']", OVA,2009,7.47
1602,Minami-ke Omatase,1,"['Feel', 'Starchild Records']","['Comedy', 'Slice of Life']", OVA,2012,7.47
1603,Legend of Basara,13,['KSS'],"['Adventure', 'Drama', 'Romance', 'Shoujo']", TV,1998,7.47
1604,Machine-Doll wa Kizutsukanai,12,"['Genco', 'FUNimation Entertainment', 'Media Factory', 'AT-X', 'Lerche', 'Showgate']","['Action', 'Ecchi', 'Fantasy', 'School', 'Seinen']", TV,2013,7.47
1605,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna,1,"['Kyoto Animation', 'Imagica']",['Music'], Special,2015,7.49
1606,Love Hina Christmas Special: Silent Eve,1,"['Yomiko Advertising', 'Bandai Entertainment']","['Comedy', 'Romance', 'Slice of Life']", Special,2000,7.47
1607,One Piece: Umi no Heso no Daibouken-hen,1,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']", Special,2000,7.47
1608,Ookiku Furikabutte: Natsu no Scorebook,2,['A-1 Pictures'],"['Comedy', 'Sports']", OVA,2010,7.47
1609,Naruto: Shippuuden Movie 2 - Kizuna,1,"['Studio Pierrot', 'TV Tokyo', 'Aniplex', 'Dentsu', 'Viz Media', 'Bandai', 'Toho Company', 'Studio Jack']","['Action', 'Martial Arts', 'Shounen', 'Supernatural']", Movie,2008,7.47
1610,Saber Marionette J,25,"['TV Tokyo', 'Bandai Visual', 'Hal Film Maker', 'Sotsu Agency', 'Studio Junior', 'Bandai Entertainment']","['Action', 'Adventure', 'Comedy', 'Drama', 'Harem', 'Martial Arts', 'Mecha', 'Romance', 'Sci-Fi', 'Shounen']", TV,1996,7.47
1611,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,1,"['Toei Animation', 'Discotek']","['Adventure', 'Drama', 'Sci-Fi', 'Space']", Movie,1981,7.47
1612,Scryed,26,"['Sunrise', 'Yomiko Advertising', 'Bandai Entertainment', 'Sentai Filmworks']","['Action', 'Adventure', 'Sci-Fi', 'Shounen', 'Super Power']", TV,2001,7.47
1613,Shakugan no Shana Movie,1,"['J.C.Staff', 'FUNimation Entertainment', 'ASCII Media Works', 'Showgate']","['Action', 'Fantasy', 'Supernatural']", Movie,2007,7.47
1614,Oseam,1,['add some'],"['Adventure', 'Drama']", Movie,2003,7.47
1615,Mazinkaiser,7,"['Bandai Visual', 'Brains Base', 'Bee Media', 'Dynamic Planning']","['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']", OVA,2001,7.49
1616,Tonari no Seki-kun OVA,1,['Shin-Ei Animation'],"['Comedy', 'School', 'Seinen']", OVA,2014,7.47
1617,Tales of Zestiria: Doushi no Yoake,1,['ufotable'],['Fantasy'], Special,2014,7.47
1618,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,12,"['AIC Spirits', 'ADV Films', 'FUNimation Entertainment']","['Action', 'Drama', 'Fantasy', 'Horror', 'Martial Arts', 'Mystery', 'School']", TV,2007,7.47
1619,Shin Taketori Monogatari: 1000-nen Joou,42,['Toei Animation'],"['Drama', 'Mystery', 'Sci-Fi']", TV,1981,7.47
1620,Strike Witches 2,12,"['AIC Spirits', 'FUNimation Entertainment', 'NTT Docomo', '501st JOINT FIGHTER WING']","['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']", TV,2010,7.47
1621,Mushibugyou,26,"['TV Tokyo', 'Seven Arcs', 'Dentsu']","['Action', 'Fantasy', 'Historical', 'Martial Arts', 'Samurai', 'Shounen', 'Super Power']", TV,2013,7.49
1622,Mirai Nikki,1,['Asread'],"['Action', 'Shounen', 'Supernatural']", OVA,2010,7.49
1623,Unico,1,"['Madhouse', 'Sanrio', 'Tezuka Productions', 'Discotek']","['Adventure', 'Fantasy', 'Kids']", Movie,1981,7.47
1624,YuuYuuHakusho: Eizou Hakusho,2,"['Studio Pierrot', 'FUNimation Entertainment']","['Action', 'Adventure', 'Shounen', 'Supernatural']", OVA,1994,7.47
1625,Zoids Shin Seiki/Zero,26,"['Xebec', 'Viz Media']","['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen', 'Sports']", TV,2001,7.47
1626,07-Ghost,25,"['Studio Deen', 'Discotek']","['Action', 'Demons', 'Fantasy', 'Magic', 'Military', 'Shoujo']", TV,2009,7.46
1627,ef: A Tale of Melodies. - Prologue,1,['Shaft'],"['Drama', 'Mystery', 'Romance']", Special,2008,7.46
1628,Fullmetal Alchemist: Premium Collection,3,"['Bones', 'Aniplex', 'Square Enix', 'FUNimation Entertainment']","['Comedy', 'Fantasy', 'Shounen']", OVA,2006,7.46
1629,Air Gear Special,1,['Toei Animation'],"['Shounen', 'Sports']", Special,2007,7.46
1630,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,1,['add some'],"['Adventure', 'Comedy', 'Sci-Fi']", Movie,2004,7.46
1631,Fushigiboshi noFutagohime,51,"['Hal Film Maker', 'Diomedea', 'NAS']","['Comedy', 'Magic', 'Shoujo']", TV,2005,7.46
1632,Galaxy Angel 3,26,"['Madhouse', 'Bandai Visual', 'Broccoli', 'Yomiko Advertising', 'Bandai Entertainment', 'Studio Jack']","['Comedy', 'Sci-Fi']", TV,2002,7.46
1633,Genius Party Beyond,5,['Studio 4C'],"['Dementia', 'Fantasy', 'Music', 'Sci-Fi']", Movie,2008,7.46
1634,Ginga Tetsudou no Yoru,1,"['Group TAC', 'Central Park Media', 'Discotek']","['Drama', 'Fantasy', 'Historical', 'Kids', 'Mystery']", Movie,1985,7.46
1635,Haiyore! Nyaruko-san W,12,"['Xebec', 'NIS America, Inc.', 'DIVE II Entertainment']","['Comedy', 'Parody', 'Sci-Fi']", TV,2013,7.46
1636,Hokuto no Ken: Toki-den,1,['add some'],"['Action', 'Martial Arts']", OVA,2008,7.46
1637,IGPX: Immortal Grand Prix (2005) 2nd Season,13,"['Bee Train', 'Production I.G', 'Bandai Entertainment', 'Discotek']","['Mecha', 'Sci-Fi', 'Shounen', 'Sports']", TV,2006,7.47
1638,Hori-san to Miyamura-kun,3,['Hoods Entertainment'],"['Comedy', 'Romance', 'School', 'Shounen']", OVA,2012,7.46
1639,Kuroko no Basket: Oshaberi Shiyokka,1,['Production I.G'],"['Comedy', 'School', 'Shounen', 'Sports']", Special,2012,7.46
1640,Kimi ga Nozomu Eien,14,"['Studio Fantasia', 'FUNimation Entertainment', 'Lantis', 'Media Factory', 'Age']","['Drama', 'Romance', 'Slice of Life']", TV,2003,7.46
1641,Kiniro Mosaic,12,"['Media Factory', 'Sentai Filmworks', 'Studio Gokumi', 'Showgate']","['Comedy', 'School', 'Slice of Life']", TV,2013,7.46
1642,Irregular Hunter X: The Day of Sigma,1,"['Xebec', 'Capcom']","['Action', 'Mecha', 'Sci-Fi', 'Shounen']", OVA,2005,7.46
1643,Kiba,51,"['Madhouse', 'Aniplex', 'ADV Films', 'Ashi Productions', 'Sentai Filmworks', 'Sony Music Entertainment']","['Adventure', 'Fantasy', 'Shounen']", TV,2006,7.46
1644,Precure All Stars Movie New Stage 3: Eien no Tomodachi,1,['Toei Animation'],"['Kids', 'Magic', 'Shoujo']", Movie,2014,7.46
1645,Densetsu no Yuusha Da Garn,46,['Sunrise'],"['Mecha', 'Sci-Fi', 'Shounen']", TV,1992,7.44
1646,Mudai,1,['add some'],"['Drama', 'Music', 'Romance', 'Slice of Life']", Music,2015,7.46
1647,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,1,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']", Special,2003,7.46
1648,Mobile Suit Gundam Seed Destiny Special Edition,4,"['Sunrise', 'Mainichi Broadcasting', 'Bandai Entertainment']","['Action', 'Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']", Special,2006,7.46
1649,Nyan Koi!,12,"['AIC', 'Sentai Filmworks', 'Flex Comics']","['Comedy', 'Harem', 'Romance']", TV,2009,7.46
1650,Peace Maker Kurogane,24,"['Gonzo', 'GDH', 'TV Asahi', 'ADV Films', 'FUNimation Entertainment', 'Imagica']","['Action', 'Comedy', 'Historical', 'Samurai', 'Shounen']", TV,2003,7.46
1651,Naruto: Shippuuden Movie 1,1,"['Studio Pierrot', 'TV Tokyo', 'Aniplex', 'Dentsu', 'Viz Media', 'Bandai']","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']", Movie,2007,7.46
1652,Doraemon: 2112-nen Doraemon Tanjou,1,"['TV Asahi', 'Shin-Ei Animation']","['Comedy', 'Fantasy', 'Kids']", Movie,1995,7.44
1653,Ganbarist! Shun,30,"['Sunrise', 'Yomiuri Telecasting Corporation']","['Comedy', 'Shounen', 'Sports']", TV,1996,7.44
1654,Haikara-san ga Tooru,42,['Nippon Animation'],"['Drama', 'Historical', 'Romance', 'Shoujo', 'Slice of Life']", TV,1978,7.44
1655,Druaga no Tou: The Sword of Uruk,12,"['Gonzo', 'FUNimation Entertainment']","['Adventure', 'Fantasy']", TV,2009,7.44
1656,Ihatov Gensou: Kenji no Haru,1,['Group TAC'],"['Drama', 'Sci-Fi', 'Slice of Life']", Movie,1996,7.44
1657,Heisei Tanuki Gassen Ponpoko,1,"['Kyoto Animation', 'Studio Ghibli', 'Daiei', 'Walt Disney Studios', 'GKids', 'Nippon Television Network Corporation']",['Kids'], Movie,1994,7.44
1658,Hunter x Hunter Pilot,1,['Studio Pierrot'],"['Action', 'Adventure', 'Shounen', 'Super Power']", OVA,1998,7.44
1659,Hellsing: The Dawn,3,"['Madhouse', 'Satelight', 'FUNimation Entertainment']","['Action', 'Horror', 'Shounen', 'Supernatural', 'Vampire']", Special,2011,7.44
1660,Kirarin Revolution,153,"['Shogakukan Productions', 'SynergySP', 'Viz Media', 'G&G Entertainment', 'MediaNet', 'Sony Music Entertainment']","['Comedy', 'Drama', 'Romance', 'Shoujo']", TV,2006,7.43
1661,Ikoku Meiro no Croise Special,1,['Satelight'],"['Historical', 'Seinen', 'Slice of Life']", Special,2011,7.44
1662,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,1,"['Diomedea', 'Sentai Filmworks']","['Fantasy', 'Supernatural']", OVA,2013,7.44
1663,Minami-ke Natsuyasumi,1,"['Feel', 'Starchild Records']","['Comedy', 'Slice of Life']", OVA,2013,7.44
1664,OnegaiTeacher: Himitsu na Futari,1,"['Bandai Visual', 'WOWOW', 'Daume', 'Lantis', 'Bandai Entertainment']","['Comedy', 'Ecchi', 'Romance', 'Sci-Fi']", OVA,2002,7.44
1665,MM!,12,"['Xebec', 'Lantis', 'Media Factory', 'AT-X', 'Sentai Filmworks']","['Comedy', 'Ecchi', 'Harem', 'School']", TV,2010,7.44
1666,Noir,26,"['Bee Train', 'ADV Films', 'FUNimation Entertainment', 'Victor Entertainment']","['Action', 'Drama', 'Mystery']", TV,2001,7.44
1667,Pokemon XY,93,"['TV Tokyo', 'Oriental Light and Magic', 'The Pokemon Company International']","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']", TV,2013,7.44
1668,Tegami Bachi Gakuen,25,['Studio Pierrot'],['Comedy'], Special,2010,7.44
1669,Taiho Shichau zo The Movie,1,['Studio Deen'],"['Action', 'Comedy', 'Drama', 'Police', 'Shounen']", Movie,1999,7.44
1670,Slayers Gorgeous,1,"['J.C.Staff', 'ADV Films', 'Kadokawa Shoten']","['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Supernatural']", Movie,1998,7.44
1671,Robot Carnival,9,"['APPP', 'Discotek']","['Fantasy', 'Sci-Fi']", OVA,1987,7.44
1672,Rumiko Takahashi Anthology,13,['Tokyo Movie Shinsha'],"['Comedy', 'Drama', 'Romance', 'Shounen', 'Slice of Life', 'Supernatural']", TV,2003,7.44
1673,Sankarea: Wagahai mo... Zombie de Aru...,1,"['Studio Deen', 'FUNimation Entertainment']","['Comedy', 'Ecchi', 'Horror', 'Romance', 'Shounen', 'Supernatural']", Special,2012,7.44
1674,Slayers Return,1,"['J.C.Staff', 'ADV Films']","['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']", Movie,1996,7.44
1675,Selector Infected WIXOSS,12,"['J.C.Staff', 'FUNimation Entertainment', 'Warner Bros.']","['Game', 'Psychological']", TV,2014,7.44
1676,Tenchi Muyou! Ryo-Ohki 3,6,"['VAP', 'FUNimation Entertainment']","['Action', 'Comedy', 'Harem', 'Sci-Fi', 'Shounen', 'Space']", OVA,2003,7.44
1677,Tenkuu Senki Shurato,38,['Tatsunoko Productions'],"['Action', 'Fantasy', 'Magic', 'Shounen']", TV,1989,7.44
1678,The Rose and Women of Versailles,1,['Tokyo Movie Shinsha'],"['Adventure', 'Comedy', 'Drama', 'Historical', 'Romance', 'Shoujo']", Special,1980,7.44
1679,Witchblade,24,"['Gonzo', 'GDH', 'FUNimation Entertainment', 'SKY Perfect Well Think']","['Action', 'Sci-Fi', 'Super Power']", TV,2006,7.44
1680,Young Black Jack,12,"['TBS', 'Tezuka Productions', 'Grooove', 'Being']","['Drama', 'Shounen']", TV,2015,7.44
1681,Yowamushi Pedal: Re:RIDE,1,"['TMS Entertainment', 'TOHO animation']","['Drama', 'Shounen', 'Sports']", Movie,2014,7.44
1682,Aa! Megami-sama!,5,"['Bandai Visual', 'KSS', 'Kodansha', 'Animeigo']","['Comedy', 'Magic', 'Romance', 'Seinen', 'Supernatural']", OVA,1993,7.43
1683,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,13,"['Diomedea', 'Lantis', 'AT-X', 'Barnum Studio', 'Magic Capsule', 'Sentai Filmworks', 'Warner Bros.', 'The Klock Worx']","['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance']", TV,2012,7.43
1684,Captain Tsubasa: Road to 2002,52,['Madhouse'],"['Action', 'Shounen', 'Sports']", TV,2001,7.43
1685,Atashin'chi,330,"['TV Asahi', 'Yumeta Company', 'Shin-Ei Animation']","['Comedy', 'Slice of Life']", TV,2002,7.43
1686,Maria-sama ga Miteru 4th Specials,11,"['Studio Deen', 'Right Stuf']",['Comedy'], Special,2009,7.43
1687,Kuroshitsuji Picture Drama,1,['A-1 Pictures'],"['Demons', 'Supernatural']", Special,2010,7.43
1688,Harukanaru Toki no Naka de: Maihitoyo,1,['Yumeta Company'],"['Drama', 'Fantasy', 'Historical', 'Magic', 'Romance', 'Shoujo', 'Supernatural']", Movie,2006,7.43
1689,Masuda Kousuke Gekijou Gag Manga Biyori,12,"['Artland', 'SKY Perfect Well Think', 'Kids Station', 'DAX Production']","['Comedy', 'Parody']", TV,2005,7.43
1690,Danball Senki Wars,37,['Oriental Light and Magic'],"['Action', 'Kids', 'Mecha']", TV,2013,7.44
1691,Mai-Otome,26,"['Sunrise', 'Bandai Visual', 'FUNimation Entertainment', 'Lantis', 'Bandai Entertainment', 'TV Tokyo Music']","['Comedy', 'Drama', 'Fantasy', 'Magic']", TV,2005,7.43
1692,Ginga e Kickoff!!,39,"['NHK', 'NAS', 'NHK Enterprises', 'TYO Animations']","['Shounen', 'Sports']", TV,2012,7.43
1693,Hamatora The Animation,12,"['TV Tokyo', 'Sentai Filmworks', 'NAZ', 'DIVE II Entertainment']","['Comedy', 'Mystery', 'Shounen', 'Super Power']", TV,2014,7.43
1694,"Momoko, Kaeru no Uta ga Kikoeru yo",1,['Magic Bus'],['Drama'], Movie,2003,7.43
1695,Natsu no Arashi!,13,"['Shaft', 'TV Tokyo Music', 'GANSIS']","['Comedy', 'Fantasy', 'Romance']", TV,2009,7.43
1696,Nazo no Kanojo X,13,"['Starchild Records', 'Kodansha', 'Hoods Entertainment', 'Sentai Filmworks', 'Yomiuri Advertising', 'Atelier Musa']","['Ecchi', 'Romance', 'School', 'Seinen']", TV,2012,7.43
1697,Oh! Edo Rocket,26,"['Madhouse', 'FUNimation Entertainment', 'Sunny Side Up', 'Index']","['Comedy', 'Drama', 'Fantasy', 'Historical', 'Sci-Fi']", TV,2007,7.43
1698,Papa no Iukoto wo Kikinasai! OVA,2,['Feel'],"['Comedy', 'Romance', 'Slice of Life']", OVA,2013,7.43
1699,Minami-ke Okawari,13,"['Starchild Records', 'Asread', 'Magic Capsule', 'TV Tokyo Music']","['Comedy', 'School', 'Slice of Life']", TV,2008,7.43
1700,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,1,"['Sunrise', 'Bandai Visual', 'Mainichi Broadcasting']","['Action', 'Mecha', 'Sci-Fi', 'Space']", Movie,2010,7.43
1701,Rain Town,1,['add some'],['Drama'], ONA,2011,7.46
1702,Robotics;Notes,22,"['Production I.G', 'Aniplex', 'FUNimation Entertainment', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'Fuji Pacific Music Publishing', 'Mages']","['Drama', 'Mystery', 'School', 'Sci-Fi']", TV,2012,7.46
1703,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...",13,"['Satelight', 'Starchild Records', 'Good Smile Company']","['Action', 'Music', 'Sci-Fi']", TV,2013,7.46
1704,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,13,"['Satelight', 'Starchild Records']","['Action', 'Music', 'Sci-Fi']", TV,2015,7.46
1705,Souten Kouro,26,"['Madhouse', 'VAP']","['Action', 'Adventure', 'Historical']", TV,2009,7.46
1706,Shin Chou Kyou Ryo: Condor Hero II,26,"['Nippon Animation', 'Jade Animation']","['Adventure', 'Drama', 'Historical', 'Romance']", TV,2005,7.46
1707,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,6,['Silver Link'],"['Comedy', 'Romance', 'School', 'Super Power']", Special,2011,7.45
1708,Ao no Exorcist: Kuro no Iede,1,"['Aniplex', 'A-1 Pictures', 'Aniplex of America']","['Action', 'Demons', 'Fantasy', 'Shounen', 'Supernatural']", Special,2011,7.45
1709,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,1,['Kyoto Animation'],['Comedy'], Special,2015,7.45
1710,Steins;Gate: Soumei Eichi no Cognitive Computing,4,['White Fox'],['Comedy'], ONA,2014,7.46
1711,Trinity Blood,24,"['Gonzo', 'FUNimation Entertainment']","['Action', 'Supernatural', 'Vampire']", TV,2005,7.46
1712,Uragiri wa Boku no Namae wo Shitteiru,24,['J.C.Staff'],"['Adventure', 'Drama', 'Fantasy', 'Shoujo', 'Shounen Ai']", TV,2010,7.46
1713,Trinity Seven,12,"['TV Tokyo', 'Seven Arcs', 'Avex Entertainment', 'Sotsu Agency', 'Plum']","['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Shounen', 'Supernatural']", TV,2014,7.46
1714,Uta noPrince-sama Maji Love 1000%,13,"['A-1 Pictures', 'Starchild Records', 'Movic', 'Sentai Filmworks', 'Dwango', 'Showgate']","['Comedy', 'Harem', 'Music', 'Romance', 'School', 'Shoujo']", TV,2011,7.46
1715,Canaan,13,"['Lantis', 'P.A. Works', 'Pony Canyon', 'Magic Capsule', 'Sentai Filmworks', 'Bushiroad Inc.', 'Showgate', 'Good Smile Company']","['Action', 'Seinen']", TV,2009,7.45
1716,Cardfight!! Vanguard: Link Joker-hen,59,"['TV Tokyo', 'Dentsu', 'Sotsu Agency', 'TMS Entertainment', 'Bushiroad Inc.']","['Action', 'Adventure', 'Demons', 'Game', 'Shounen']", TV,2013,7.45
1717,Denpa Onna to Seishun Otoko Special,1,"['Shaft', 'NIS America, Inc.']","['Comedy', 'Sci-Fi', 'Seinen']", Special,2012,7.45
1718,Detective Conan OVA 02: 16 Suspects,1,['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']", OVA,2002,7.45
1719,El Hazard: The Magnificent World,7,"['AIC', 'Pioneer LDC']","['Adventure', 'Comedy', 'Fantasy', 'Romance']", OVA,1995,7.45
1720,Fresh Precure!,50,['Toei Animation'],"['Action', 'Comedy', 'Fantasy', 'Magic', 'Shoujo', 'Slice of Life']", TV,2009,7.45
1721,Genius Party,7,['Studio 4C'],"['Action', 'Dementia', 'Fantasy', 'Mecha', 'Music', 'Psychological', 'Romance', 'Sci-Fi']", Movie,2007,7.45
1722,Inukami!,26,"['Seven Arcs', 'Starchild Records', 'Yomiuri Advertising', 'ASCII Media Works']","['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Supernatural']", TV,2006,7.45
1723,Jyu Oh Sei,11,"['Bones', 'Dentsu', 'FUNimation Entertainment', 'SKY Perfect Well Think', 'Fuji TV', 'Asmik Ace Entertainment', 'Sony Music Entertainment']","['Action', 'Adventure', 'Drama', 'Mystery', 'Sci-Fi', 'Shoujo']", TV,2006,7.45
1724,Kami nomi zo Shiru Sekai: 4-nin to Idol,1,"['Geneon Universal Entertainment', 'Manglobe', 'Shogakukan Productions', 'Sentai Filmworks', 'Shogakukan Music & Digital Entertainment']","['Comedy', 'Music', 'Shounen', 'Supernatural']", OVA,2011,7.45
1725,Kimi ni Todoke 2nd Season Specials,3,['Production I.G'],"['Comedy', 'Romance', 'Shoujo']", Special,2011,7.45
1726,Maoyuu Maou Yuusha,12,"['Arms', 'Genco', 'Animax', 'Sentai Filmworks']","['Adventure', 'Demons', 'Fantasy', 'Romance']", TV,2013,7.45
1727,MR,102,"['TV Tokyo', 'Shogakukan Productions', 'SynergySP', 'Viz Media', 'A Line']","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']", TV,2005,7.45
1728,Matantei Loki Ragnarok,26,"['TV Tokyo', 'Studio Deen', 'ADV Films', 'Rakuonsha', 'Sentai Filmworks']","['Comedy', 'Magic', 'Mystery', 'Shounen', 'Supernatural']", TV,2003,7.45
1729,Ou Dorobou Jing in Seventh Heaven,3,"['Aniplex', 'ADV Films', 'FUNimation Entertainment']","['Adventure', 'Comedy', 'Fantasy', 'Psychological', 'Shounen']", OVA,2004,7.45
1730,Pokemon: Maboroshi no Pokemon Lugia Bakutan,1,"['Oriental Light and Magic', 'Doga Kobo', '4Kids Entertainment', 'Warner Bros.', 'Studio Jack']","['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']", Movie,1999,7.45
1731,Petshop of Horrors,4,"['Madhouse', 'Trans Arts', 'TBS', 'Sentai Filmworks']","['Horror', 'Josei', 'Mystery', 'Supernatural']", TV,1999,7.45
1732,Potemayo,12,"['J.C.Staff', 'Lantis']","['Comedy', 'School', 'Seinen']", TV,2007,7.45
1733,One Piece: Episode of Alabaster - Sabaku no Ojou to Kaizoku Tachi,1,"['Toei Animation', 'FUNimation Entertainment', 'Fuji Pacific Music Publishing']","['Action', 'Adventure', 'Fantasy', 'Shounen']", Movie,2007,7.45
1734,Phi Brain: Kami no Puzzle - Orpheus Order-hen,25,"['Sunrise', 'NHK', 'NHK Enterprises', 'Sentai Filmworks']","['Action', 'Game', 'Mystery', 'Shounen']", TV,2012,7.45
1735,Phi Brain: Kami no Puzzle - Shukuteki! Rtsel-hen,25,"['Sunrise', 'NHK', 'NHK Enterprises', 'Sentai Filmworks']","['Action', 'Game', 'Mystery', 'Shounen']", TV,2013,7.45
1736,Rekka no Honoo,42,"['Studio Pierrot', 'Viz Media', 'Fuji TV', 'Discotek']","['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power']", TV,1997,7.45
1737,Sekirei: Pure Engagement Special,1,"['Seven Arcs', 'FUNimation Entertainment']","['Comedy', 'Ecchi', 'Harem']", Special,2010,7.45
1738,Slayers Excellent,3,"['J.C.Staff', 'Bandai Visual', 'ADV Films']","['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']", OVA,1998,7.45
1739,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,1,['Toei Animation'],"['Fantasy', 'Kids', 'Magic', 'Shoujo']", Movie,2012,7.45
1740,Soukou Kihei Votoms: Pailsen Files,12,['Sunrise'],"['Mecha', 'Military', 'Sci-Fi', 'Space']", OVA,2007,7.45
1741,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,13,"['Madhouse', 'VAP', 'Geneon Universal Entertainment', 'Pioneer LDC']","['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Seinen', 'Space']", OVA,2002,7.45
