id,title,author,numAuthors,binding,publisher,isbn,pubYear,pubMonth,pubDay,editionNum,pages,volume,lang,editionDescr,series,upc
9780153103018,Assessment Programs : Early United States,"Miramontes, Ofelia B. McKinney-Browning, Mabel C. Boehm, Richard G. McGowan, Thomas M. Hoone, Claudia",5,Paperback,Harcourt School Publishers,9780153103018,1999,7,22,,,,ENG,,Harcourt Brace Social Studies,
9780153108938,"Are You There, Bear",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153108938,1998,3,27,99,,,ENG,,Signatures Ser.,
9780153112492,"Matematicas Mi Ventaja, Grade 2 : Reteaching Workbook",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153112492,1998,6,22,99,,,SPA,,,
9780153115028,Trophies Intervention : Phonics Student Cards,"Strickland, Dorothy S. Ada, Alma Flor Beck, Isabel L. Brechtel, Marcia Farr, Roger C.",5,"""Cards,Flash Cards""",Harcourt School Publishers,9780153115028,1999,1,01,97,44,,ENG,,Harcourt School Publishers Signatures Ser.,
9780153120831,"Just in Time, Grade 2",Harcourt School Publishers Staff,1,Trade Cloth,Harcourt School Publishers,9780153120831,1999,4,15,,,,ENG,Teacher's Edition of Textbook,,
9780153121548,Text on Tape : United States,"Miramontes, Ofelia B. McKinney-Browning, Mabel C. Boehm, Richard G. McGowan, Thomas M. Hoone, Claudia",5,Audio Cassette,Harcourt School Publishers,9780153121548,2003,1,,,,,ENG,,Harcourt Brace Social Studies,
9780153122163,Daily Geography : States and Regions,"Miramontes, Ofelia B. McKinney-Browning, Mabel C. Boehm, Richard G. McGowan, Thomas M. Hoone, Claudia",5,"""DVD, Audio""",Harcourt School Publishers,9780153122163,1999,1,31,,,,ENG,,Harcourt School Publishers Social Studies,
9780153126840,"Matematicas Mi Ventaja, Grade 6",Harcourt School Publishers Staff,1,Trade Cloth,Harcourt School Publishers,9780153126840,1998,6,22,99,,2,ENG,Teacher's Edition of Textbook,,
9780153127342,Bright Voices : Intervention Reader,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153127342,2000,1,27,,,,ENG,,,
9780153134869,Take-Home Books,HB Staff,1,Paperback,Harcourt School Publishers,9780153134869,1998,0,02,99,,,ENG,Training Guide (Teacher's),,
9780153136009,"Math Advantage, Grade 4 : Planning Guide: Arkansas Edition",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153136009,1999,3,12,99,,,ENG,,,
9780153136535,Harcourt Brace Spelling,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153136535,1998,2,25,,288,,ENG,Study Guide,Harcourt School Publishers Spelling Ser.,
9780153138676,Rosie Flamingo : Take-Home Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153138676,1999,1,,,,,ENG,,Signatures Ser.,
9780153139345,Meet Leon : Take-Home Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153139345,1999,1,,,,,ENG,,Signatures Ser.,
9780153139710,Snack Attack : Take Home Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153139710,1999,1,,,,,ENG,,Signatures Ser.,
9780153140402,Box,HB Staff,1,Paperback,Harcourt School Publishers,9780153140402,1999,1,,99,,,ENG,,,
9780153142833,Man on the Moon,Harcourt School Publishers Staff,1,Library Binding,Harcourt School Publishers,9780153142833,1999,1,,,,,ENG,,,
9780153147555,"Harcourt Science, Grade 2 : Teaching Resources",Harcourt School Publishers Staff,1,Trade Cloth,Harcourt School Publishers,9780153147555,1999,4,15,,120,,ENG,,Harcourt School Publishers Science Ser.,
9780153149559,"Math Advantage, Grade 6 : California Planning Guide",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153149559,1999,4,22,,,,ENG,,,
9780153150524,"Harcourt Ciencias, Grade 2 : Workbook with Translation",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153150524,1999,6,22,,,,"SPA,ENG",,Harcourt Ciencias Ser.,
9780153150968,Llaman/Puerta,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153150968,2000,2,22,,,,SPA,,,
9780153158513,Nuestra Comunidad Theme Bk. 9,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153158513,1999,6,,,,,SPA,,Vamos Ser.,
9780153158957,Cosecha/Sandia : Get Ready Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153158957,1999,6,,,,,SPA,,Vamos Ser.,
9780153159411,Take-Home Bk-BLM Gr3 Vamos/Fie,,0,Paperback,Harcourt School Publishers,9780153159411,1999,8,02,,112,,SPA,,Harcourt School Publishers Vamos de Fiesta Ser.,
9780153160288,Collections : Guided Reading Manual Take-Home Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153160288,1999,6,01,,40,,ENG,,Harcourt School Publishers Collections,
9780153161186,What Is a Food Chain : Science Reader,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153161186,2000,1,,,,,SPA,,,
9780153161919,Integrated Spelling,HBJ,1,Paperback,Harcourt School Publishers,9780153161919,1984,1,,84,,1,ENG,Supplement,,
9780153163500,Vamos de Fiesta : Reading Inventory,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153163500,1999,8,20,,,,SPA,,,
9780153164194,Language 90 : Grade K,Strickland,1,Trade Cloth,Harcourt School Publishers,9780153164194,1990,1,,90,,,ENG,Student Edition of Textbook,,
9780153166273,Language 1990 : Home Activity Workbook Grade 1,Strickland,1,Paperback,Harcourt School Publishers,9780153166273,1990,1,,90,,,ENG,Workbook,,
9780153167355," : Level 4 - Orange",Strickland,1,Trade Cloth,Harcourt School Publishers,9780153167355,1986,1,,86,,,ENG,,,
9780153167898,Vamos de Fiesta : Phonics,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153167898,1999,8,22,,72,,SPA,Activity Book,Harcourt School Publishers Vamos de Fiesta Ser.,
9780153170317,Language in Daily Use,Strickland,1,Paperback,Harcourt School Publishers,9780153170317,1983,1,,83,,4,ENG,Workbook,,
9780153170911,Instrctn Trs-80/Ldu 83 Phnx ED,HBJ,1,Paperback,Harcourt School Publishers,9780153170911,1984,1,,83,,,ENG,,,
9780153183256,"Harcourt Science, Grade K : Florida Planner",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153183256,2000,1,,,,,ENG,,,
9780153186752,Collections : Transition/ESL Students,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153186752,2000,1,01,,168,,ENG,,Harcourt School Publishers Collections,
9780153188220,Papaya Excribio : Take-Home Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153188220,1999,8,,,,,SPA,,Vamos Ser.,
9780153189418,Harcourt School Publishers Collections Theme 2,Harcourt School Publishers Staff,1,Trade Cloth,Harcourt School Publishers,9780153189418,2000,1,01,,384,,ENG,Teacher's Edition of Textbook,Harcourt School Publishers Collections,
9780153191114,"Harcourt Language Arts, Grade 3 : Reteaching Activities Copy Masters",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153191114,2002,1,,2,,,ENG,,Harcourt Language Ser.,
9780153195921,"Social Studies, Grade 4 : FL Activity Book",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153195921,2002,1,,2,,,ENG,Teacher's Edition of Textbook,,
9780153196652,Visiting Anne's House : Take-Home Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153196652,2001,1,,,,,ENG,,,
9780153196690,Science Unfair : Take-Home Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153196690,2001,1,,,,,ENG,,,
9780153200632,"Vamos de Fiesta, Grade 5 Theme 5",Harcourt School Publishers Staff,1,Trade Cloth,Harcourt School Publishers,9780153200632,2001,1,,,,,SPA,Teacher's Edition of Textbook,,
9780153204425,Harcourt School Publishers Math,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153204425,2002,1,,2,,,ENG,Workbook,Harcourt Math Ser.,
9780153204470,Harcourt Math : CA Problem Solving and Reading Strategy Workbook,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153204470,2002,1,,2,,,ENG,Workbook,,
9780153208195,Harcourt Math : Challenge Workbook,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153208195,2002,1,,2,,,ENG,Workbook,Harcourt Math Ser.,
9780153208256,"Harcourt Math, Grade 5 : Challenge Workbook",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153208256,2002,1,,2,,,ENG,,Harcourt Math Ser.,
9780153212307,Reading and Language : Standard Test Preparation,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153212307,2001,1,01,,96,,ENG,,Harcourt School Publishers Collections,
9780153213175,Vamos de Fiesta : Tengo Tu Numero Take-Home Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153213175,2001,1,,,,,SPA,,,
9780153213274,Harcourt Ciencias : TAAS Practice Test,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153213274,2001,1,,,,,SPA,,,
9780153216954,Harcourt Matematicas : Performance Assessment,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153216954,2001,3,02,2,,,SPA,,Harcourt Matematicas Ser.,
9780153217340,Harcourt Matematicas : El Guante Nuevo de Larry: Math Reader,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153217340,2002,1,,2,,,SPA,,,
9780153217708,Estrategias y Actividades de Intervencion Guia Del Maestro Con Hojas Reproducibles : Teacher's Guide with Copying Masters,"Andrews, Angela Giglio Maletsky, Evan A. Luckie, Lynda A. Burton, Grace M. Johnson, Howard C.",5,Paperback,Harcourt School Publishers,9780153217708,2002,1,,2,,,SPA,Teacher's Edition of Textbook,Harcourt Matematicas Ser.,
9780153226908,"Trofeos, Grade 4",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153226908,2002,1,,3,,2,SPA,Teacher's Edition of Textbook,,
9780153229619,I Have a Robot : Below Level,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153229619,2002,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153230868,Larry's Baby Boa On Level,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153230868,2002,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153230905,Eggs On Level,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153230905,2002,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153231308,Mae Jamison and Her Dream Advanced Level,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153231308,2002,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153232251,Amelia Earhart Below Level,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153232251,2002,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153233760,Soaking to Satchel Advanced Level,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153233760,2002,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153233951,Trapped in the Future Advanced Level,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153233951,2002,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153234514,Seventh Grade Penny Drive On Level,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153234514,2002,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153235047,Harcourt School Publishers Trophies,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153235047,2002,1,01,3,280,,ENG,,Harcourt School Publishers Trophies Ser.,
9780153236280,Harcourt Matematicas : Las Estaciones Lilttle Library Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153236280,2001,1,,2,,,SPA,,,
9780153239946,Trofeos On Level : Un Arbol/Ano,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153239946,2002,1,,3,,,SPA,,,
9780153242175,Hablan los Animales? Advanced Level,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153242175,2002,1,,3,,,SPA,,Trofeos Ser.,
9780153242274,Trofeos Below Level : Personajes...,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153242274,2002,1,,3,,,SPA,,,
9780153242571,Trofeos On Level : El Equipo...,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153242571,2002,1,,3,,,SPA,,,
9780153242878,Trofeos Advanced Level : La Evolucion...,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153242878,2002,1,,3,,,SPA,,,
9780153243745,Trofeos Advanced Level : Cuanto Vale?,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153243745,2002,1,,3,,,SPA,,,
9780153245428,Horizontes : Assessment Program,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153245428,2002,1,,3,,,SPA,,Harcourt Horizontes Ser.,
9780153247125,"Harcourt Science Activity Video Teachers Guide, Grade 3 Unit C : Earth's Land",Harcourt School Publishers Staff,1,"""Video, VHS Format""",Harcourt School Publishers,9780153247125,2003,1,,2,,,ENG,,Harcourt Science Ser.,
9780153250903,Neighborhood Helpers : Practice Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153250903,2001,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153253096,Carpeta de Recursos Del Capitulo : Chapter Resource Binders,"Andrews, Angela Giglio Maletsky, Evan A. Luckie, Lynda A. Burton, Grace M. Johnson, Howard C.",5,Paperback,Harcourt School Publishers,9780153253096,2002,1,,2,,,SPA,,Harcourt Matematicas Ser.,
9780153254529,Big Yellow Bus Little Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153254529,2002,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153254819,Play Cake : Independent Reader,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153254819,2002,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153260407,Horizons Geoskills,Harcourt School Publishers Staff,1,"""CD Extra, Audio""",Harcourt School Publishers,9780153260407,2002,1,01,3,,,SPA,Teacher's Edition of Textbook,Harcourt School Publishers Horizontes Ser.,
9780153260810,Handwriting,"Johnson, Steve",1,Paperback,Harcourt School Publishers,9780153260810,1989,1,,89,,2,ENG,Teacher's Edition of Textbook,,
9780153261534,"Trophies, Grade 5 : Intervention Practice Book",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153261534,2002,1,01,3,128,,ENG,Teacher's Edition of Textbook,Harcourt School Publishers Trophies Ser.,
9780153262364,"Trophies, Grade 6 : Intervention Reader Skill Cards",Harcourt School Publishers Staff,1,"""Cards,Flash Cards""",Harcourt School Publishers,9780153262364,2002,1,01,3,,,ENG,,Harcourt School Publishers Trophies Ser.,
9780153275661,"One, Two, Three, What Do You See",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153275661,2002,1,,3,,,ENG,,Trophies English Language Learners Ser.,
9780153277153,My School Year,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153277153,2002,1,,3,,,ENG,,Trophies English Language Learners Ser.,
9780153278907,Changes,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153278907,2002,1,,3,,,ENG,,Trophies Ser.,
9780153293528,Where Does the Brown Bear Go? Little Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153293528,2002,1,,3,,,ENG,,Trophies Reading Program Ser.,
9780153293979,Harcourt Science : Test Preparation: Oregon Edition,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153293979,2002,1,,2,,,ENG,,,
9780153296444,Trofeos : Intervencion Libros de Evaluacion,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153296444,2002,1,,3,,,SPA,,Trofeos Ser.,
9780153297250,Ark Unit Tst B(35)HBJ Rdg 89 9,Cullinan,1,Paperback,Harcourt School Publishers,9780153297250,1989,8,,89,,,ENG,,,
9780153297885,Ark Eob Tst B(35)HBJ Rdg 89 7,Cullinan,1,Paperback,Harcourt School Publishers,9780153297885,1989,8,,89,,,ENG,,,
9780153298714,TM Unit Tst Disc Rdg/Idls90 B1,Simons,1,Paperback,Harcourt School Publishers,9780153298714,1990,1,,90,,,ENG,,,
9780153298967,Vid Wksp Gde/HBJ Rdg Lau89 K/R,Cullinan,1,Paperback,Harcourt School Publishers,9780153298967,1990,1,,89,,,ENG,,,
9780153300806," : New Friends",Cullinan,1,Paperback,Harcourt School Publishers,9780153300806,1989,1,,89,,11,ENG,,,
9780153300905," : Crossroads",Cullinan,1,Paperback,Harcourt School Publishers,9780153300905,1989,1,,89,,104,ENG,Teacher's Edition of Textbook,,
9780153302114," : Patterns",Cullinan,1,Paperback,Harcourt School Publishers,9780153302114,1989,1,,89,,137,ENG,Supplement,,
9780153302169,Weather Vanes,Cullinan,1,Paperback,Harcourt School Publishers,9780153302169,1989,1,,89,,621,ENG,,,
9780153302367,Teacher's Strategies Book Intermediate,Cullinan,1,Paperback,Harcourt School Publishers,9780153302367,1989,1,,89,,10,ENG,,,
9780153302572,Teacher's Strategies Book Intermediate,Cullinan,1,Paperback,Harcourt School Publishers,9780153302572,1989,2,07,89,,,ENG,Teacher's Edition of Textbook,,
9780153303258,Teacher's Strategies Book Intermediate,Cullinan,1,Paperback,Harcourt School Publishers,9780153303258,1989,2,10,89,,9,ENG,Teacher's Edition of Textbook,,
9780153303463,Teacher's Strategies Book Intermediate,Cullinan,1,Paperback,Harcourt School Publishers,9780153303463,1989,2,07,89,,6,ENG,Teacher's Edition of Textbook,,
9780153306013,Enrichment Workbook,Early,1,Paperback,Harcourt School Publishers,9780153306013,1987,1,08,87,,6,ENG,,Reading Ser.,
9780153306549,TE Unit Tst A&B-HBJ Rdg 87 L14,Early,1,Paperback,Harcourt School Publishers,9780153306549,1987,5,,87,,,ENG,,,
9780153313080,Bookmark : New Frontiers - Workbook - Level 10,Early,1,Paperback,Harcourt School Publishers,9780153313080,1983,0,10,83,,,ENG,Supplement,,
9780153316838,Calif PE Wkbk-Flght/BKM83 Lv13,HBJ,1,Paperback,Harcourt School Publishers,9780153316838,1983,1,,83,,,ENG,,,
9780153320682,Trofeos : Vamos/Concernos: Practice Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153320682,2002,1,,3,,,SPA,,,
9780153320750,Trofeos : Aventuras con Animales: Practice Book,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153320750,2002,1,,3,,,SPA,,,
9780153321146,"Trofeos Libro de Recursos Para el Maestro, Kindergarten",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153321146,2002,1,01,3,160,,SPA,Teacher's Edition of Textbook,Harcourt School Publishers Trofeos Ser.,
9780153325915,Trofeos : Evaluaciones Diagnosticas y de Ubicacion,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153325915,2002,1,,3,,,SPA,,Trofeos Ser.,
9780153326530,"Harcourt Science, Grade 1 : Test Preparation: Georgia Edition",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153326530,2002,1,,2,,,ENG,Teacher's Edition of Textbook,,
9780153326691,"Harcourt Science, Grade 3 : Planning Guide: Kentucky Edition",Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153326691,2002,1,,2,,,ENG,,,
9780153328114,Reader Corner : Memories,Heald,1,Trade Cloth,Harcourt School Publishers,9780153328114,1989,1,,89,,,ENG,,,
9780153337499,Time/Kids,Harcourt School Publishers Staff,1,Paperback,Harcourt School Publishers,9780153337499,2002,1,,,,3,SPA,,Horizontes (Social Studies) Ser.,
9780153344497,"Collection, Grade 3 : New York Edition",Harcourt School Publishers Staff,1,Trade Cloth,Harcourt School Publishers,9780153344497,2002,1,,3,,,ENG,Teacher's Edition of Textbook,Trophies Reading Program Ser.,
