int_id,ext_id,title,SKU,price,is_discounted,category,company_struct,company_free,brand,weight,length,width,height,fabrics,colors,materials
6439,1041582596,Green Leaf Art Owls & Hearts Growth Chart,41582596,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,pink / blue / green,metal
6440,1041582572,Green Leaf Art Cow & Balloons Growth Chart,41582572,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6441,1040912110,Green Leaf Art Snake's Love Growth Chart,40912110,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,,
6442,1040912134,Green Leaf Art Large Flam in go Growth Chart,40912134,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,pink / blue,
6443,1041582077,Green Leaf Art Owls On Pink Growth Chart,41582077,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,pink / green,metal
6444,1040912158,Green Leaf Art House Flower Growth Chart,40912158,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6445,1041582091,Green Leaf Art Vintage Horses Growth Chart in Brown/Blue,41582091,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,metal
6446,1044357924,Oopsy Daisy Too Dollhouse Growth Chart Canvas Wall Art,44357924,19.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Oopsy Daisy Too,Oopsy Daisy Too,,,,"13""","39""",,,
6447,1040912172,Green Leaf Art Train Rail Growth Chart,40912172,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / red,
6448,1041582428,Green Leaf Art Flying On Balloons Growth Chart,41582428,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,metal
6449,1044578282,Eric Carle Life Cycle Growth Chart Canvas Wall Art,44578282,44.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Eric Carle,Eric Carle,,,,"12""","42""",,,
6450,1040912240,Green Leaf Art Dogs in Paris Growth Chart,40912240,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,,
6451,1041582114,Green Leaf Art Vintage Sports Balls Growth Chart,41582114,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,metal
6452,1043326945,RoomMates Disney Pixar Cars Peel and Stick Metric Growth Chart Wall Decals,43326945,35.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Disney,RoomMates Disney,,,"40""","18""",,,,
6453,1018416247,RoomMates Thomas & Friends Peel & Stick Growth Chart,18416247,17.99,False,Bedding & Decor / Baby Bedding / Growth Charts,RoomMates,RoomMates Thomas & Friends,RoomMates Thomas & Friends,,,"1/2""","1/2""",,,
6454,1041582220,Green Leaf Art Octopus Growth Chart,41582220,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6455,1041582725,Green Leaf Art Whales Growth Chart,41582725,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6456,1044357948,Oopsy Daisy Too Princess Growth Chart Canvas Wall Art in Pink,44357948,19.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Oopsy Daisy Too,Oopsy Daisy Too,,,"13""","13""","29""",,pink,
6457,1041582190,Green Leaf Art Lion And Hippo On Sky Growth Chart,41582190,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,metal
6458,1040912448,Green Leaf Art I Love You Growth Chart,40912448,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6459,1040912479,Green Leaf Art Our Sweet Baby Growth Chart,40912479,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,
6460,1041582312,Green Leaf Art Bunny Playing Growth Chart,41582312,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,orange / green,metal
6461,1041582268,Green Leaf Art Easter Bunny Growth Chart,41582268,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6462,1041582923,Green Leaf Art Peace Growth Chart,41582923,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,purple / blue / green,metal
6463,1042187554,RoomMates Mickey and Friends Peel and  Stick Growth Chart,42187554,45.99,False,Bedding & Decor / Baby Bedding / Growth Charts,RoomMates,,,,,,,,,
6464,1042187592,RoomMates Winnie the Pooh Peel & Stick Growth Chart,42187592,17.99,False,Bedding & Decor / Baby Bedding / Growth Charts,RoomMates,RoomMates,,,,"21.5""","50.25""",,,
6465,1040912196,Green Leaf Art Jungle Animals II Growth Chart,40912196,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6466,1041582442,Green Leaf Art Floral Butterflies Growth Chart,41582442,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,Green Leaf Art,,,,,,,green,metal
6467,1017730754,WallPops! Wall Decals Growth Chart in Flowers and Butterflies,17730754,19.99,False,Bedding & Decor / Baby Bedding / Growth Charts,WallPops,WallPops!,,,,,,,,
6468,1041582497,Green Leaf Art ABC Girls Growth Chart,41582497,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,Green Leaf Art,,,,,,,pink / green,metal
6469,1040912301,Green Leaf Art Numbers Additions Growth Chart,40912301,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,red,
6470,1041582770,Green Leaf Art Floral Pattern Growth Chart,41582770,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6471,1044578305,Eric Carle Sunny Day Growth Chart Canvas Wall Art,44578305,44.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Eric Carle,Eric Carle,,,,"12""","42""",,,
6472,1041890790,Flavorkids Ballerina Growth Chart,41890790,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Paperflavor,,,,,,,,,
6473,1040911960,Green Leaf Art Balloon in the City Growth Chart,40911960,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,red / green,
6474,1040912509,Green Leaf Art Our Baby Growth Chart,40912509,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,purple,
6475,1041582381,Green Leaf Art Pink Zebra Growth Chart,41582381,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,pink / purple / green,metal
6476,1041582862,Green Leaf Art Snails Growth Chart,41582862,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,orange / blue / green,metal
6477,1040912264,Green Leaf Art Pigs & Cows Growth Chart,40912264,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,red,
6478,1041582343,Green Leaf Art Bees and Green Growth Chart,41582343,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,red / green,metal
6479,1040912059,Green Leaf Art Soft Birds Growth Chart,40912059,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,,
6480,1041582138,Green Leaf Art Butterflies & Clouds Growth Chart,41582138,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6481,1044357894,Oopsy Daisy Too Blast Off Growth Chart Canvas Wall Art,44357894,19.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Oopsy Daisy Too,Oopsy Daisy Too,,,,"13""","39""",,,
6482,1044578251,Eric Carle Zoo Growth Chart Canvas Wall Art,44578251,44.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Eric Carle,Eric Carle,,,,"12""","42""",,,
6483,1041582695,Green Leaf Art Stacked Elephants Growth Chart,41582695,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,Green Leaf Art,,,,,,,green,metal
6484,1041652961,WallPops! ABC Jungle Growth Chart,41652961,19.99,False,Bedding & Decor / Baby Bedding / Growth Charts,WallPops,WallPops!,,,,,,,,
6485,1040912417,Green Leaf Art You Are My Sunshine Growth Chart,40912417,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,
6486,1041582664,Green Leaf Art Summer Giraffe Growth Chart,41582664,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6487,1041582558,Green Leaf Art Birds and Moon Growth Chart,41582558,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,Green Leaf Art,,,,,,,purple / green,metal
6488,1040912097,Green Leaf Art Sea Lions Growth Chart,40912097,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6489,1018369729,NFL Pink Growth Chart in New York Giants,18369729,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,NFL,,,,"54""","5""",,,,
6490,1041582176,Green Leaf Art Birds Words Growth Chart,41582176,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6491,1041582299,Green Leaf Art Bunnies On Tree Growth Chart,41582299,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6492,1041582244,Green Leaf Art Rainy Day Growth Chart,41582244,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6493,1041582749,Green Leaf Art Baby Chickens Growth Chart,41582749,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,Green Leaf Art,,,,,,,green,metal
6494,1040911946,Green Leaf Art Looking Up Growth Chart,40911946,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6495,1040912035,Green Leaf Art Springs & Bees Growth Chart,40912035,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,pink,
6496,1040912394,Green Leaf Art Owl Love You Growth Chart,40912394,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,purple,
6497,1041065846,One Grace Place Teyo's Tires Growth Chart,41065846,15.99,False,Bedding & Decor / Baby Bedding / Growth Charts,One Grace Place,,,,,,,,,
6498,1041582640,Green Leaf Art Bees On Pink Growth Chart,41582640,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,pink / orange / green,metal
6499,1040912011,Green Leaf Art Blue Owls Growth Chart,40912011,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,
6500,1040912370,Green Leaf Art Giraffe on Red Growth Chart,40912370,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,red,
6501,1041582626,Green Leaf Art Elephants Growth Chart,41582626,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,metal
6502,1041582602,Green Leaf Art Happy Frogs Growth Chart,41582602,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,metal
6503,1041582589,Green Leaf Art Stacked Chickens Growth Chart,41582589,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,purple / blue / green,metal
6504,1040912127,Green Leaf Art Large Giraffe Growth Chart,40912127,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6505,1040912141,Green Leaf Art On The Tree Growth Chart,40912141,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,,
6506,1041582978,Green Leaf Art Happy Whales Growth Chart,41582978,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,metal
6507,1041582084,Green Leaf Art Little Birds Kissing Growth Chart,41582084,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6508,1040912165,Green Leaf Art Sports Balls Growth Chart,40912165,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6509,1040912233,Green Leaf Art ABC Growth Chart,40912233,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6510,1041582107,Green Leaf Art Vintage Horses Growth Chart in Brown/Pink,41582107,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,pink / purple / green,metal
6511,1041582213,Green Leaf Art Butterflies On Green Growth Chart,41582213,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,pink / purple / green,metal
6512,1044357931,Oopsy Daisy Too Transportation Fun Growth Chart Canvas Wall Art,44357931,19.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Oopsy Daisy Too,Oopsy Daisy Too,,,,"13""","39""",,,
6513,1040912462,Green Leaf Art Our Little Man Growth Chart,40912462,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6514,1042187547,Lazoo Peel and Stick Growth Chart,42187547,22.99,False,Bedding & Decor / Baby Bedding / Growth Charts,RoomMates,,,,,,,,,
6515,1042187585,RoomMates The Lion King Peel & Stick Growth Chart,42187585,25.99,False,Bedding & Decor / Baby Bedding / Growth Charts,RoomMates,,,,,,,,,
6516,1040912189,Green Leaf Art Jungle Animals I Growth Chart,40912189,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6517,1041582435,Green Leaf Art Sweet Pea Growth Chart,41582435,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6518,1041582480,Green Leaf Art Unicorns Growth Chart,41582480,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6519,1044578299,Eric Carle Inch Worm Growth Chart Canvas Wall Art,44578299,44.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Eric Carle,Eric Carle,,,,"12""","42""",,,
6520,1040912493,Green Leaf Art Little Baby Growth Chart,40912493,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,purple,
6521,1041582855,Green Leaf Art Sugar Bug Growth Chart,41582855,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,orange / green,metal
6522,1040912257,Green Leaf Art Dogs in New York Growth Chart,40912257,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / red,
6523,1041582336,Green Leaf Art Mommy And Son Bunnies Growth Chart,41582336,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6524,1041582121,Green Leaf Art Birds House Growth Chart,41582121,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6525,1041582541,Green Leaf Art Giraffe And Tree Growth Chart,41582541,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,metal
6526,1041582282,Green Leaf Art Bunny In Basket Growth Chart,41582282,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6527,1041582237,Green Leaf Art Family Snails Growth Chart,41582237,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6528,1041582732,Green Leaf Art Stacked Flowers Growth Chart,41582732,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6529,1040911939,Green Leaf Art Dogs on White Growth Chart,40911939,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,,
6530,1040912363,Green Leaf Art On The Top Growth Chart,40912363,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,,
6531,1041582961,Green Leaf Art Sweetness Growth Chart,41582961,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6532,1042187622,RoomMates ONE Decor Book Stalk Growth Chart Wall Decals,42187622,20.99,False,Bedding & Decor / Baby Bedding / Growth Charts,RoomMates,,,,,,,,,
6533,1040912226,Green Leaf Art Cupcake Animals Growth Chart,40912226,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,,
6534,1041582206,Green Leaf Art ABC Princess Growth Chart,41582206,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6535,1044728700,WallPops! Silhouette Tree Growth Chart,44728700,19.99,False,Bedding & Decor / Baby Bedding / Growth Charts,WallPops,WallPops!,,,,,,,,
6536,1040912455,Green Leaf Art Precious Growth Chart,40912455,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,pink,
6537,1042187530,RoomMates Jake and the Never Land Pirates Peel & Stick Growth Chart,42187530,50.99,False,Bedding & Decor / Baby Bedding / Growth Charts,RoomMates,,,,,,,,gold,
6538,1042187578,RoomMates Team Umizoomi Peel & Stick Growth Chart,42187578,35.99,False,Bedding & Decor / Baby Bedding / Growth Charts,RoomMates,,,,,,,,,
6539,1041582473,Green Leaf Art Happy Butterflies Growth Chart,41582473,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,Green Leaf Art,,,,,,,green,metal
6540,1040912486,Green Leaf Art Life is Good Growth Chart,40912486,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,,
6541,1045453403,Green Leaf Art Flowers Garden Growth Chart,45453403,24.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,Green Leaf Art,,,,"10""","39""",,pink / blue / green,
6542,1041582848,Green Leaf Art Snow Bunny Growth Chart,41582848,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,metal
6543,1041582329,Green Leaf Art Bunny Growth Chart,41582329,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6544,1041582534,Green Leaf Art Jungle Animals Growth Chart,41582534,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,metal
6545,1041582275,Green Leaf Art Easter Eggs Growth Chart,41582275,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6546,1040911922,Green Leaf Art On The Sea Growth Chart,40911922,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6547,1040912356,Green Leaf Art Solar Systam II Growth Chart,40912356,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue,
6548,1041582954,Green Leaf Art Pretty Growth Chart,41582954,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,green,metal
6549,1040912219,Green Leaf Art Bee On Tree Growth Chart,40912219,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,red,
6550,131638,NFL Pink Growth Chart,,11.99,False,Bedding & Decor / Baby Bedding / Growth Charts,NFL,,,,"54""","5""",,,pink / green,
6551,1042187523,RoomMates Cars 2 Lightening McQueen Peel and Stick Growth Chart,42187523,35.99,False,Bedding & Decor / Baby Bedding / Growth Charts,RoomMates,,,,,,,,,
6552,1042187561,RoomMates Smurfs 2 Peel & Stick Growth Chart,42187561,35.99,False,Bedding & Decor / Baby Bedding / Growth Charts,RoomMates,,,,,,,,,
6553,1041582466,Green Leaf Art Little Princess Growth Chart,41582466,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,Green Leaf Art,,,,,,,pink / green,metal
6554,1041582831,Green Leaf Art Little Explorer Growth Chart,41582831,29.99,False,Bedding & Decor / Baby Bedding / Growth Charts,Green Leaf Art,,,,,,,,blue / green,metal
