ID,Title,UsedPrice,NewPrice,Author,ISBN10,ISBN13,Publisher,Publication_Date,Pages,Dimensions
HC1712,The Vampire Diaries: The Return(Vampire Diaries: The Return (Quality)),$7.48,$11.01,L. J. Smith,0061720801,9780061720802,Harper Teen,"Mar. 16th, 2010",608,5.30 x 8.14 x 1.41 inches
HC1713,"Fairy Tail, Volume 17(Fairy Tail (del Ray))",$3.98,$11.39,Hiro Mashima,161262054X,9781612620541,Kodansha Comics,"Jan. 24th, 2012",208,5.00 x 7.50 x 0.80 inches
HC1714,Thirteen Plus One(Winnie Years),$5.79,$8.47,Lauren Myracle,014241901X,9780142419014,Puffin Books,"May. 17th, 2011",290,5.00 x 7.60 x 0.90 inches
HC1715,"I, Emma Freke",$5.79,$11.27,Elizabeth Atkinson,0761385002,9780761385004,Carolrhoda Books,"Jan. 1st, 2012",234,5.27 x 7.44 x 0.60 inches
HC1716,The First Americans(History of US (Paperback)),$6.98,$15.09,Joy Hakim,0195327152,9780195327151,"Oxford University Press, USA","Jan. 1st, 2007",183,7.51 x 9.09 x 0.37 inches
HC1717,The Stout-Hearted Seven(Sterling Point Books (Paperback)),$3.98,$9.65,Neta Lohnes Frazier,1402736177,9781402736179,Sterling Publishing (NY),"Aug. 1st, 2006",193,5.50 x 8.20 x 0.61 inches
HC1718,Jaguar,$5.98,$8.45,Roland Smith,0786813121,9780786813124,Hyperion Books for Children,"Jan. 1st, 1900",256,5.22 x 7.62 x 0.67 inches
HC1719,Roald Dahl's Book of Ghost Stories,$7.46,$14.12,Roald Dahl,0374518688,9780374518684,Farrar Straus Giroux,"Oct. 1st, 1984",240,5.43 x 8.16 x 0.61 inches
HC1720,North of Beautiful,$5.79,$10.63,Justina Chen Headley,0316025062,9780316025065,"Little, Brown Books for Young Readers","Feb. 1st, 2010",373,5.60 x 8.20 x 1.02 inches
HC1721,Everfound(Skinjacker Trilogy),$5.48,$6.85,Neal Shusterman,141699050X,9781416990505,Simon & Schuster Books for Young Readers,"May. 1st, 2012",500,5.40 x 8.20 x 1.50 inches
HC1722,Thunder Rolling in the Mountains,$5.79,$5.79,Scott O'Dell,0440408792,9780440408796,Yearling Books,"Oct. 31st, 1993",128,5.13 x 7.62 x 0.39 inches
HC1723,The Prom Queen(Life at Kingston High),$3.98,$5.79,Melody Carlson,0800719611,9780800719616,Fleming H. Revell Company,"Jan. 1st, 2013",128,
HC1724,Closed for the Season,$5.79,$7.75,Mary Downing Hahn,0547398530,9780547398532,Houghton Mifflin Harcourt (HMH),"Sep. 6th, 2010",182,6.18 x 7.62 x 0.49 inches
HC1725,Zoo Station,$9.14,$8.53,Christiane F,1936976226,9781936976225,Zest Books,"Jan. 4th, 2013",320,
HC1726,Buried Alive(Mysteries in Our National Parks (Unnumbered)),$5.79,$7.04,Gloria Skurzynski,1426302525,9781426302527,National Geographic Society,"May. 13th, 2008",158,5.53 x 7.57 x 0.44 inches
HC1727,Catalyst,$3.98,$9.39,Laurie Halse Anderson,0142400017,9780142400012,Speak,"Sep. 15th, 2003",232,5.44 x 8.50 x 0.65 inches
HC1728,The Riddle of Penncroft Farm(Odyssey/Great Episodes Book),$3.98,$8.43,Dorothea Jensen,0152164413,9780152164416,Graphia Books,"Aug. 1st, 2001",272,4.56 x 7.03 x 0.68 inches
HC1729,Peter Pan,$3.98,$6.51,James Matthew Barrie,0451520882,9780451520883,Signet Classics,"Jul. 5th, 2011",208,4.20 x 6.85 x 0.62 inches
HC1730,The Little House Cookbook,$6.89,$10.72,Barbara M. Walker,0064460908,9780064460903,HarperTrophy,"Sep. 7th, 1989",240,7.06 x 8.99 x 0.65 inches
HC1731,The Bomb,$3.98,$8.53,Theodore Taylor,0152061657,9780152061654,Harcourt Paperbacks,"Aug. 1st, 2007",200,4.64 x 6.79 x 0.51 inches
HC1732,"Ashes, Ashes",$5.98,$12.08,Jo Treggiari,0545255643,9780545255646,Scholastic Paperbacks,"Jan. 1st, 2013",352,
HC1733,The Bar Code Rebellion,$3.98,$6.88,Suzanne Weyn,0439803853,9780439803854,Scholastic Paperbacks,"Aug. 31st, 2006",265,5.12 x 6.64 x 0.76 inches
HC1734,The Ruby in the Smoke(Sally Lockhart Mysteries),$5.79,$9.37,Philip Pullman,037584516X,9780375845161,Alfred A. Knopf Books for Young Readers,"Sep. 9th, 2008",230,6.36 x 8.00 x 0.58 inches
HC1735,33 Things Every Girl Should Know,$3.98,$11.80,Tonya Bolden,0517709368,9780517709368,Alfred A. Knopf,"Feb. 17th, 1998",160,7.13 x 8.89 x 0.42 inches
HC1736,The Time-Traveling Fashionista on Board the Titanic,$5.79,$5.79,Bianca Turetsky,0316105449,9780316105446,Poppy Books,"Apr. 3rd, 2012",272,5.10 x 8.00 x 0.90 inches
HC1737,El Mar de los Monstruos = The Sea of Monsters(Percy Jackson y Los Dioses del Olimpo),$15.68,$24.50,Rick Riordan,8498382807,9788498382808,Salamandra,"Mar. 1st, 2010",253,5.30 x 8.60 x 0.80 inches
HC1738,The Kidnapped Prince,$3.98,$7.72,Olaudiah Equiano,0375803467,9780375803468,Yearling Books,"Jan. 25th, 2000",160,5.26 x 7.56 x 0.41 inches
HC1739,Weetzie Bat(Weetzie Bat Books),$3.98,$9.85,Francesca Lia Block,0060736259,9780060736255,Harper Teen,"Jul. 6th, 2004",128,4.96 x 7.14 x 0.36 inches
HC1740,Green Angel,$3.98,,Alice Hoffman,0439443857,9780439443852,Scholastic Paperbacks,"Jun. 30th, 2004",116,4.20 x 6.84 x 0.36 inches
HC1741,Phoenix Rising,$5.79,$9.86,Karen Hesse,0312535627,9780312535629,Square Fish,"Feb. 17th, 2009",182,5.22 x 7.64 x 0.57 inches
HC1742,Blue Bloods,$3.98,$6.79,Melissa de La Cruz,1423134478,9781423134473,Hyperion Books,"Aug. 21st, 2012",112,
HC1743,Drive-By(Harper Trophy Books (Paperback)),$5.79,$7.72,Lynne Ewing,0064406490,9780064406499,HarperCollins,"Dec. 20th, 1997",96,5.28 x 7.56 x 0.25 inches
HC1744,Crabbe,$9.49,$9.49,William Bell,0773674837,9780773674837,Stoddart Kids,"Jun. 1st, 1999",169,4.11 x 6.91 x 0.41 inches
HC1745,Hurt Go Happy,$3.98,$5.79,Ginny Rorby,0765353040,9780765353047,Starscape Books,"Jul. 31st, 2007",272,5.31 x 7.62 x 0.74 inches
HC1746,Fang(Maximum Ride (Mass Market)),$3.98,$24.66,James Patterson,044654521X,9780446545211,Grand Central Publishing,"Sep. 1st, 2011",270,4.27 x 6.77 x 0.94 inches
HC1747,Book of a Thousand Days,$5.79,$10.71,Shannon Hale,1599903784,9781599903781,Bloomsbury Publishing PLC,"Sep. 15th, 2009",305,5.08 x 7.86 x 0.82 inches
HC1748,The French Revolution(Witness to History (Paperback)),$12.49,$12.49,Sean Connolly,1403436371,9781403436375,Heinemann Library,"Apr. 1st, 2003",56,6.32 x 9.20 x 0.24 inches
HC1749,Crossing the Line(Border Town),$3.98,$5.79,Malin Alegria,0545402409,9780545402408,Point,"May. 1st, 2012",182,4.25 x 6.81 x 0.53 inches
HC1750,Abraham Lincoln(DK Biography (Paperback)),$5.48,$7.97,Tanya Lee Stone,0756608341,9780756608347,DK Publishing (Dorling Kindersley),"Jan. 1st, 2005",128,6.84 x 7.84 x 0.34 inches
HC1751,To Save a Life,$3.98,$16.22,Jim Britts,0982374461,9780982374467,Outreach Publishing,"Oct. 1st, 2009",315,5.18 x 8.70 x 0.86 inches
HC1752,The King of Attolia(Thief of Eddis (Paperback)),$5.79,$9.27,Megan Whalen Turner,0060835796,9780060835798,Eos,"Jun. 12th, 2007",387,5.23 x 7.56 x 0.93 inches
HC1753,Tortall and Other Lands,$7.07,$11.27,Tamora Pierce,0375866337,9780375866333,Bluefire,"Apr. 10th, 2012",369,5.50 x 8.10 x 1.00 inches
HC1754,We All Fall Down,$3.98,$8.54,Robert Cormier,0440215560,9780440215561,Laurel Leaf Library,"Aug. 1st, 1993",208,4.44 x 7.18 x 0.60 inches
HC1755,Dark Kiss(Nightwatchers),$5.79,$10.86,Michelle Rowen,0373210477,9780373210473,Harlequin Teen,"May. 22nd, 2012",348,5.30 x 8.20 x 1.00 inches
HC1756,Stranger with My Face,$9.53,$10.60,Lois Duncan,031609904X,9780316099042,"Little, Brown Books for Young Readers","Apr. 19th, 2011",287,5.40 x 8.10 x 1.00 inches
HC1757,Bandit's Moon,$3.98,,Sid Fleischman,0440415861,9780440415862,Yearling Books,"Apr. 30th, 2000",144,5.30 x 7.60 x 0.39 inches
HC1758,"Deogratias, a Tale of Rwanda",$7.99,$16.94,Jean-Philippe Stassen,1596431032,9781596431034,First Second,"May. 2nd, 2006",79,6.08 x 8.48 x 0.32 inches
HC1759,The Bar Code Rebellion,$5.98,$13.62,Suzanne Weyn,0545470552,9780545470551,Scholastic Paperbacks,"Oct. 1st, 2012",79,
HC1760,On the Way Home(Little House),$3.98,$8.67,Laura Ingalls Wilder,0064400808,9780064400800,HarperCollins,"Oct. 20th, 1976",128,5.15 x 7.61 x 0.35 inches
HC1761,Full Tilt,$3.98,$8.69,Neal Shusterman,0689873255,9780689873256,Simon Pulse,"Jul. 27th, 2004",201,4.18 x 7.01 x 0.56 inches
HC1762,The Fallen(Fallen (Paperback)),$5.79,$59.65,Thomas E. Sniegoski,141693877X,9781416938774,Simon Pulse,"Sep. 30th, 2006",268,4.24 x 6.94 x 0.72 inches
HC1763,Chopsticks,$3.98,$16.89,Jessica Anthony,1595144358,9781595144355,Razorbill,"Feb. 2nd, 2012",304,8.00 x 9.40 x 1.00 inches
HC1764,How Angel Peterson Got His Name,$5.79,$8.43,Gary Paulsen,0440229359,9780440229353,Dell Yearling,"Aug. 10th, 2004",111,5.20 x 7.40 x 0.40 inches
HC1765,Last Shot(Final Four Mysteries (Paperback)),$3.98,$9.16,John Feinstein,0553494600,9780553494600,Yearling Books,"Jun. 27th, 2006",251,5.21 x 7.64 x 0.70 inches
HC1766,Alabama Moon,$5.48,$9.99,Watt Key,0312644809,9780312644802,Square Fish,"Aug. 3rd, 2010",294,5.16 x 7.78 x 0.86 inches
HC1767,Firelight(Firelight (Paperback - Trilogy)),$5.79,$10.71,Sophie Jordan,0061935093,9780061935091,Harper,"Sep. 6th, 2011",326,5.20 x 7.90 x 1.00 inches
HC1768,Confessions of the Sullivan Sisters,$3.98,$14.58,Natalie Standiford,0545107113,9780545107112,Scholastic Paperbacks,"Nov. 1st, 2012",320,
HC1769,Castle in the Air,$7.27,$9.29,Diana Wynne Jones,0061478776,9780061478772,Eos,"Apr. 22nd, 2008",383,5.10 x 7.65 x 0.89 inches
HC1770,Sparks,$3.98,$10.15,S. J. Adams,0738726761,9780738726762,Flux,"Nov. 8th, 2011",256,5.10 x 7.90 x 0.70 inches
HC1771,Luna,$3.98,$10.59,Julie Anne Peters,0316011274,9780316011273,"Little, Brown Books for Young Readers","Apr. 1st, 2006",256,5.56 x 8.30 x 0.81 inches
HC1772,Dragon Moon,$82.01,$146.77,Carole Wilkinson,1423111745,9781423111740,Hyperion Books,"May. 1st, 2009",328,5.26 x 7.50 x 0.83 inches
HC1773,A Hat Full of Sky(Discworld),$5.79,$9.65,Terry Pratchett,0060586621,9780060586621,HarperTrophy,"Jun. 14th, 2005",407,4.28 x 6.72 x 1.18 inches
HC1774,Gone Special Edition(Gone),$3.98,$44.74,Michael Grant,0062236911,9780062236913,Katherine Tegen Books,"Mar. 5th, 2013",592,
HC1775,Fear(Gone),$9.09,$10.86,Michael Grant,0061449172,9780061449178,Katherine Tegen Books,"Apr. 2nd, 2013",544,
HC1776,The Warriors,$3.98,$7.01,Joseph Bruchac,1581960220,9781581960228,Darby Creek Publishing,"Sep. 1st, 2004",127,5.50 x 7.30 x 0.40 inches
HC1777,Torn Thread,$3.98,$8.24,Anne Isaacs,0590603647,9780590603645,Scholastic Signature,"Oct. 1st, 2002",188,5.20 x 7.51 x 0.46 inches
HC1778,Samir and Yonatan,$3.98,,Daniella Carmi,0439135230,9780439135238,Blue Sky Press,"Nov. 30th, 2002",192,5.26 x 7.66 x 0.52 inches
HC1779,Street Pharm,$3.98,$8.28,Allison Van Diepen,1416911545,9781416911548,Simon Pulse,"Jul. 1st, 2006",297,5.08 x 7.16 x 0.84 inches
HC1780,Over the Edge(Little Secrets (Mass Market)),$3.98,$11.28,Emily Blake,0439836816,9780439836814,Scholastic,"Mar. 31st, 2008",197,4.24 x 6.78 x 0.57 inches
HC1781,The Skin I'm in,$3.98,,Sharon G. Flake,0786813075,9780786813070,Hyperion Books,Unknown,176,5.22 x 7.42 x 0.43 inches
HC1782,The Tale of Troy(Puffin Classics (Paperback)),$5.79,$7.95,Roger Lancelyn Green,0140367454,9780140367454,Puffin Books,"Dec. 1st, 1995",224,5.05 x 7.68 x 0.55 inches
HC1783,Lord of the Shadows(Cirque Du Freak: Saga of Darren Shan (Mass Market)),$5.79,$115.43,Darren Shan,0316016624,9780316016629,"Little, Brown Young Readers","Oct. 31st, 2007",220,4.34 x 6.78 x 0.68 inches
HC1784,Life in Prison,$5.79,$8.44,Stanley Tookie Williams,1587170949,9781587170942,Chronicle Books (CA),"Feb. 1st, 2001",80,6.00 x 8.78 x 0.28 inches
HC1785,"Slam Dunk, Volume 2(Slam Dunk (Viz))",$9.16,$9.16,Takehiko Inoue,1421519844,9781421519845,Viz Media,"Feb. 1st, 2009",196,4.90 x 7.20 x 0.70 inches
HC1786,The Hunt for the Seventh,$3.98,$9.56,Christine Morton-Shaw,0060728248,9780060728243,Katherine Tegen Books,"Oct. 6th, 2009",273,5.46 x 7.58 x 0.65 inches
HC1787,Summer and the City(Carrie Diaries (Paperback)),$3.98,$10.86,Candace Bushnell,0061729000,9780061729003,Balzer & Bray/Harperteen,"Apr. 24th, 2012",416,5.30 x 7.90 x 1.20 inches
HC1788,We Are Witnesses,$3.98,$10.58,Jacob Boas,0312535678,9780312535674,Square Fish,"Mar. 17th, 2009",196,5.54 x 8.18 x 0.58 inches
HC1789,Let's Get This Straight,$3.98,$14.92,Tina Fakhrid-Deen,1580053335,9781580053334,Seal Press (CA),"Sep. 28th, 2010",203,5.50 x 8.20 x 0.50 inches
HC1790,Legend of Korra Junior Novelization (Nickelodeon(Junior Novel),$3.98,$175.14,Erica David,0449815544,9780449815540,Random House Books for Young Readers,"Jan. 8th, 2013",256,
HC1791,Illusions(Aprilynne Pike (Quality)),$3.98,$6.88,Aprilynne Pike,0061668117,9780061668111,Harper Teen,"May. 1st, 2012",375,5.35 x 8.08 x 1.01 inches
HC1792,Hiroshima(Apple Paperbacks),$5.79,$7.54,Laurence Yep,0590208330,9780590208338,Scholastic Paperbacks,"May. 1st, 1996",56,5.25 x 7.56 x 0.18 inches
HC1793,I Am a Taxi,$3.98,$9.85,Deborah Lynn Ellis,0888997361,9780888997364,Groundwood Books,"Feb. 28th, 2008",208,5.13 x 7.53 x 0.57 inches
HC1794,The Kindling,$3.98,$14.37,Braden Bell,1462110274,9781462110278,Sweetwater Books,"Jul. 10th, 2012",291,5.50 x 8.20 x 0.80 inches
HC1795,Memoirs of a Teenage Amnesiac,$3.98,$10.72,Gabrielle Zevin,0312561288,9780312561284,Square Fish,"Jun. 23rd, 2009",284,5.70 x 8.28 x 0.76 inches
HC1796,"Homecoming(Tillerman Cycle, the Tillerman Cycle)",$8.75,$10.31,Cynthia Voigt,1442428783,9781442428782,Atheneum Books for Young Readers,"Mar. 6th, 2012",400,5.40 x 8.20 x 1.20 inches
HC1797,Kingdom Keepers V(Kingdom Keepers (Paperback)),$9.20,$10.30,Ridley Pearson,1423171950,9781423171959,Hyperion Books,"Feb. 26th, 2013",560,
HC1798,Inside Out,$3.98,$9.83,Terry Trueman,0064473767,9780064473767,Harper Teen,"Oct. 26th, 2004",128,5.00 x 7.20 x 0.30 inches
HC1799,Blank Confession,$5.79,$10.67,Pete Hautman,1416913289,9781416913283,Simon & Schuster Books for Young Readers,"Nov. 15th, 2011",176,5.40 x 8.10 x 0.70 inches
HC1800,Life Strategies for Teens,$3.98,$15.10,Jay McGraw,0743224701,9780743224703,Fireside Books,"Aug. 28th, 2001",176,7.44 x 9.22 x 0.47 inches
HC1801,Gilmore Girls(Gilmore Girls),$5.79,$129.70,Catherine Clark,0060097574,9780060097578,HarperEntertainment,"Sep. 30th, 2002",176,6.38 x 6.88 x 0.54 inches
HC1802,Lord Loss(Demonata (Paperback)),$3.98,$10.70,Darren Shan,0316012335,9780316012331,"Little, Brown Books for Young Readers","May. 10th, 2006",233,5.52 x 8.26 x 0.63 inches
HC1803,Tehanu(Earthsea Cycle),$5.79,$8.77,Ursula K. Le Guin,1442459964,9781442459960,Atheneum Books for Young Readers,"Sep. 11th, 2012",320,
HC1804,Brain Jack,$5.79,$10.01,Brian Falkner,0375843671,9780375843679,Ember,"Aug. 9th, 2011",347,5.50 x 8.21 x 0.85 inches
HC1805,The Lost Years of Merlin (Digest)(Lost Years of Merlin),$3.98,$5.79,T. A. Barron,0441009301,9780441009305,Ace Books,"Apr. 30th, 2002",304,5.18 x 7.63 x 0.86 inches
HC1806,English and Grammar Grade 5(Brighter Child Workbooks (Paperback)),$8.11,$15.07,School Specialty Publishing,0769676251,9780769676258,Brighter Child,"Mar. 1st, 2006",80,8.20 x 10.70 x 0.20 inches
HC1807,Border Town #3(Border Town),$3.98,$9.03,Malin Alegria,0545402425,9780545402422,Point,"Sep. 1st, 2012",192,
HC1808,Nation,$3.98,$10.71,Terry Pratchett,0061433039,9780061433030,HarperCollins,"Sep. 22nd, 2009",367,5.30 x 8.50 x 0.80 inches
HC1809,Runaway Twin,$3.98,$8.45,Peg Kehret,0142418498,9780142418499,Puffin Books,"Jan. 20th, 2011",197,5.15 x 7.74 x 0.57 inches
HC1810,I Am Regina,$3.98,$8.45,Sally M. Keehn,0698119207,9780698119208,Puffin Books,"Dec. 31st, 2001",240,5.08 x 7.76 x 0.63 inches
HC1811,The Woman Who Rides Like a Man(Song of the Lioness (Paperback)),$7.48,$10.70,Tamora Pierce,1442427655,9781442427655,Atheneum Books,"Apr. 19th, 2011",260,5.56 x 8.24 x 0.69 inches
HC1812,Trickster's Choice(Aliane),$3.98,$23.18,Tamora Pierce,0375814728,9780375814723,Laurel Leaf Library,"Oct. 14th, 2008",422,4.22 x 6.86 x 1.00 inches
HC1813,What I Saw and How I Lied,$3.98,$10.43,Judy Blundell,0439903483,9780439903486,Scholastic Paperbacks,"Jan. 1st, 2010",284,5.26 x 8.06 x 0.56 inches
HC1814,Castle,$5.79,$10.70,David Macaulay,0395329205,9780395329207,Houghton Mifflin Harcourt (HMH),"Oct. 25th, 1982",74,8.99 x 12.01 x 0.36 inches
HC1815,The Glitch in Sleep(Seems (Paperback)),$5.79,$118.80,John Hulme,1599902982,9781599902982,Bloomsbury Publishing PLC,"Aug. 31st, 2008",277,5.54 x 8.34 x 0.84 inches
HC1816,Gallagher Girls 3-Book Pbk Boxed Set,$10.40,$22.13,Ally Carter,1423136799,9781423136798,Hyperion Books,"Sep. 28th, 2010",832,5.60 x 8.40 x 1.91 inches
HC1817,Many Waters(Madeleine L'Engle's Time Quintet),$3.98,$8.56,Madeleine L'Engle,0312368577,9780312368579,Square Fish,"May. 1st, 2007",357,5.20 x 7.50 x 0.90 inches
HC1818,On the Wings of Heroes,$3.98,$8.44,Richard Peck,014241204X,9780142412046,Puffin Books,"Oct. 16th, 2008",148,5.10 x 7.76 x 0.43 inches
HC1819,Emotions!,,$18.27,Mary C. Lamia,1433811936,9781433811937,Magination Press,"Aug. 1st, 2012",148,
HC1820,"Define ""Normal""",$3.98,$9.87,Julie Anne Peters,0316734896,9780316734899,"Little, Brown Books for Young Readers","May. 7th, 2003",208,5.58 x 8.22 x 0.55 inches
HC1821,"Think Confident, Be Confident for Teens(Instant Help Solutions)",$11.70,$15.38,Marci G. Fox,1608821137,9781608821136,Instant Help Books,"Nov. 3rd, 2011",184,5.90 x 7.90 x 0.60 inches
HC1822,Holy Spokes!,$3.98,$5.79,Rob Coppolillo,1936976234,9781936976232,Zest Books,"Jan. 22nd, 2013",128,
HC1823,Shattered(Bluford (Quality)),$4.98,$7.95,Paul Langan,0545391156,9780545391153,Scholastic Paperbacks,"Jan. 1st, 2012",123,4.25 x 6.90 x 0.37 inches
HC1824,Castle in the Air,$3.98,$9.95,Diana Wynne Jones,0064473457,9780064473453,HarperTrophy,"Aug. 7th, 2001",248,4.24 x 6.74 x 0.84 inches
HC1825,Notes from a Liar and Her Dog,$3.98,$8.45,Gennifer Choldenko,0142500682,9780142500682,G. P. Putnam's Sons,"Jun. 23rd, 2003",216,5.09 x 7.71 x 0.62 inches
HC1826,Harry Potter y la Orden del Fenix = Harry Potter and the Order of the Phoenix(Harry Potter (Spanish)),$15.39,$153.98,J. K. Rowling,8478888845,9788478888849,Emece Editores,"Feb. 21st, 2004",893,5.10 x 8.04 x 1.82 inches
HC1827,The Afterlife,$3.98,$8.51,Gary Soto,0152052208,9780152052201,Harcourt Paperbacks,"Apr. 1st, 2005",161,5.00 x 6.90 x 0.50 inches
HC1828,Salvation,$3.98,$7.85,Anne Osterlund,014241770X,9780142417706,Speak,"Jan. 10th, 2013",288,
HC1829,Chambers Science Factfinder,$3.98,$6.90,Editors of Chambers,0550101489,9780550101488,Larousse Kingfisher Chambers,Unknown,532,5.30 x 7.78 x 1.20 inches
HC1830,Chemistry(Basher),$5.79,$10.67,Dan Green,0753464136,9780753464137,Kingfisher,"Jul. 6th, 2010",128,7.16 x 6.99 x 0.49 inches
HC1831,Forever . . .,$3.98,,Judy Blume,1416934006,9781416934004,Simon Pulse,"Apr. 24th, 2007",192,5.77 x 8.24 x 0.56 inches
HC1832,Sisters of the Sword(Sisters of the Sword (Quality)),$17.89,$90.60,Maya Snow,0061243892,9780061243899,HarperCollins,"Jun. 30th, 2009",277,5.28 x 7.56 x 0.69 inches
HC1833,The Rifle,$6.23,$8.50,Gary Paulsen,0152058397,9780152058395,Harcourt Paperbacks,"Nov. 1st, 2006",108,4.52 x 7.00 x 0.33 inches
HC1834,Twelve Impossible Things Before Breakfast,$3.98,$8.44,Jane Yolen,0152164448,9780152164447,Harcourt Brace and Company,"Mar. 1st, 2001",192,4.54 x 7.12 x 0.47 inches
HC1835,The Broken Ear(Adventures of Tintin (Paperback)),$5.79,$11.63,Herge,0316358509,9780316358507,"Little, Brown Books for Young Readers","May. 30th, 1978",62,8.50 x 11.64 x 0.16 inches
HC1836,A Teen's Game Plan for Life,$3.98,$13.75,Lou Holtz,193349509X,9781933495095,Sorin Books,"Sep. 1st, 2007",126,5.76 x 8.46 x 0.38 inches
HC1837,Playground,$4.98,$6.26,50 Cent,1595144781,9781595144782,Razorbill,"Nov. 13th, 2012",320,
HC1838,"The Twilight Saga: Breaking Dawn, Part 1",$3.98,$8.54,Mark Cotta Vaz,0316134112,9780316134118,Little Brown and Company,"Dec. 13th, 2011",144,8.49 x 10.76 x 0.45 inches
HC1839,The Island(Point (Scholastic Inc.)),$3.98,$129.70,Gary Paulsen,0439786622,9780439786621,Scholastic Paperbacks,"Jan. 1st, 2006",202,4.66 x 6.78 x 0.58 inches
HC1840,Hero,$6.89,$10.90,Perry Moore,1423101960,9781423101963,Hyperion Books,"May. 1st, 2009",428,5.74 x 8.14 x 0.91 inches
HC1841,The Motley Fool Investment Guide for Teens(Motley Fool),$3.98,$14.83,David Gardner,0743229967,9780743229968,Fireside Books,"Jul. 16th, 2002",256,5.46 x 8.39 x 0.64 inches
HC1842,Innocent Darkness(Aether Chronicles),$3.98,$5.79,Suzanne Lazear,0738732486,9780738732480,Flux,"Aug. 8th, 2012",391,5.10 x 7.90 x 1.00 inches
HC1843,Zora and Me,$3.98,$8.45,Victoria Bond,0763658146,9780763658144,Candlewick Press (MA),"Dec. 27th, 2011",170,6.83 x 7.51 x 0.53 inches
HC1844,The Blue Fairy Book(Dover Storybooks for Children),$5.48,$13.24,Andrew Lang,0486214370,9780486214375,Dover Publications,"Jun. 1st, 1965",390,5.30 x 8.46 x 0.77 inches
HC1845,The Lying Game #3(Lying Game),$7.40,$9.05,Sara Shepard,0061869759,9780061869754,Harper Teen,"Feb. 5th, 2013",352,
HC1846,Draw 3-D,$6.90,$9.55,Doug DuBosque,0939217147,9780939217144,Peel Productions,"Sep. 30th, 2000",64,8.45 x 10.95 x 0.25 inches
HC1847,April(Conspiracy 365),$7.48,$118.78,Gabrielle Lord,1610671066,9781610671064,Kane/Miller Book s,"Jan. 1st, 2012",181,5.00 x 7.80 x 0.60 inches
HC1848,Your Space(Scholastic Choices),$8.48,$11.18,Diane Webber,0531147746,9780531147740,Children's Press(CT),"Mar. 1st, 2008",112,6.01 x 7.89 x 0.21 inches
HC1849,Julie(Julie Series),$5.79,$8.45,Jean Craighead George,0064405737,9780064405737,HarperTrophy,"Jan. 18th, 1996",240,5.16 x 7.62 x 0.56 inches
HC1850,Forget You,$5.79,$11.41,Jennifer Echols,1439178232,9781439178232,MTV Books,"Jul. 20th, 2010",292,5.00 x 6.90 x 0.90 inches
HC1851,Harlem Stomp!,$9.10,$17.57,Laban Carrick Hill,031603424X,9780316034241,"Little, Brown Young Readers","Jan. 1st, 2009",151,9.40 x 10.70 x 0.50 inches
HC1852,Galloping Gold(Phantom Stallion: Wild Horse Island),$5.98,,Terri Farley,0061626457,9780061626456,HarperCollins,"Mar. 31st, 2009",228,5.28 x 7.56 x 0.52 inches
HC1853,On the Blue Comet,$3.98,$14.59,Rosemary Wells,0763658154,9780763658151,Candlewick Press (MA),"Sep. 11th, 2012",228,
