ID,Title,Price,Author,ISBN13,Publisher,Publication_Date,Pages,Dimensions
BN1870,Defiance,$9.99 ,C. J. Redwine,9780062117175,HarperCollins Publishers,8/27/13,432,5.20(w) x 7.90(h) x 1.10(d)
BN1871,Not a Drop to Drink,$9.27 ,Mindy McGinnis,9780062198518,HarperCollins Publishers,8/26/14,352,5.20(w) x 7.80(h) x 0.90(d)
BN1872,Revolution Is Not a Dinner Party,$9.99 ,Ying Chang Compestine,9780312581497,Square Fish,9/29/09,272,5.10(w) x 7.60(h) x 0.80(d)
BN1873,Candor,$6.74 ,Pam Bachorz,9781606841358,Lerner Publishing Group,12/14/10,272,5.25(w) x 8.01(h) x 0.73(d)
BN1874,I'll Be There,$7.89 ,Holly Goldberg Sloan,9780316122764,"Little, Brown Books for Young Readers",6/12/12,416,5.40(w) x 8.20(h) x 1.20(d)
BN1875,Star Wars Tales from Jabba's Palace,$7.99 ,Kevin J. Anderson,9780553568158,Random House Publishing Group,12/28/95,448,4.23(w) x 6.86(h) x 0.96(d)
BN1876,Something for Joey,$6.99 ,Richard Peck,9780553271997,Random House Children's Books,3/28/83,192,4.80(w) x 6.88(h) x 0.56(d)
BN1877,Snitch,$8.60 ,Allison van Diepen,9781442481657,Simon Pulse,9/3/13,320,5.78(w) x 8.12(h) x 0.86(d)
BN1878,Belgarath the Sorcerer,$7.99 ,David Eddings,9780345403957,Random House Publishing Group,6/28/96,736,4.17(w) x 6.86(h) x 1.16(d)
BN1879,Everafter (Kissed by an Angel Series #6),$9.99 ,Elizabeth Chandler,9781442409194,Simon Pulse,2/4/14,272,5.50(w) x 8.25(h) x 0.00(d)
BN1880,Arrow's Fall (Heralds of Valdemar Series #3),$7.99 ,Mercedes Lackey,9780886774004,DAW,1/28/88,320,4.20(w) x 6.80(h) x 0.84(d)
BN1881,Now,$9.99 ,Morris Gleitzman,9781250034175,Square Fish,11/19/13,192,5.80(w) x 8.22(h) x 0.55(d)
BN1882,So You Want to Be a Wizard: The First Book in the Young Wizards Series,$7.99 ,Diane Duane,9780152162504,Houghton Mifflin Harcourt,6/28/01,400,4.19(w) x 6.88(h) x 0.99(d)
BN1883,Sacajawea,$6.99 ,Joseph Bruchac,9780152064556,Houghton Mifflin Harcourt,10/1/08,199,4.90(w) x 7.40(h) x 0.60(d)
BN1884,Abandon (Abandon Trilogy Series #1),$9.99 ,Meg Cabot,9780545040648,"Scholastic, Inc.",1/1/12,304,5.20(w) x 7.90(h) x 0.80(d)
BN1885,A Million Suns (Across the Universe Series #2),$9.99 ,Beth Revis,9781595145376,Penguin Young Readers Group,11/21/12,416,5.64(w) x 8.06(h) x 1.12(d)
BN1886,Death's Shadow (Demonata Series #7),$7.24 ,Darren Shan,9780316003827,"Little, Brown Books for Young Readers",9/1/09,240,5.62(w) x 8.25(h) x 0.87(d)
BN1887,Forgive My Fins (Fins Series #1),$6.90 ,Tera Lynn Childs,9780061914676,HarperCollins Publishers,6/28/11,336,5.31(w) x 8.00(h) x 0.82(d)
BN1888,Some Girls Are,$9.40 ,Courtney Summers,9780312573805,St. Martin's Press,1/5/10,256,5.54(w) x 8.30(h) x 0.67(d)
BN1889,The Forbidden Game: The Hunter; The Chase; The Kill,$8.11 ,L. J. Smith,9781416989400,Simon Pulse,6/8/10,750,5.50(w) x 8.20(h) x 2.00(d)
BN1890,Scorch (Croak Series #2),$8.99 ,Gina Damico,9780547624570,Houghton Mifflin Harcourt,9/25/12,332,5.40(w) x 8.20(h) x 1.00(d)
BN1891,Sweet Little Lies (L. A Candy Series #2),$7.23 ,Lauren Conrad,9780061767616,HarperCollins Publishers,8/31/10,309,5.30(w) x 7.90(h) x 0.80(d)
BN1892,Beneath My Mother's Feet,$7.85 ,Amjed Qamar,9781442414518,Atheneum Books for Young Readers,4/19/11,208,5.40(w) x 8.20(h) x 0.70(d)
BN1893,Kristin Lavransdatter I: The Wreath,$12.45 ,Sigrid Undset,9780141180410,Penguin Publishing Group,12/28/97,336,5.10(w) x 7.75(h) x 0.74(d)
BN1894,The Story: Teen Edition: Read the Bible as one seamless story from beginning to end,$9.69 ,ZonderKidz,9780310722809,Zondervan,4/21/11,512,5.40(w) x 8.40(h) x 1.50(d)
BN1895,Witch & Curse (Wicked Series),$7.81 ,Nancy Holder,9781416971191,Simon Pulse,9/9/08,672,5.10(w) x 7.60(h) x 2.00(d)
BN1896,The Luxe (Luxe Series #1),$8.99 ,Anna Godbersen,9780061345685,HarperCollins Publishers,9/23/08,464,7.98(w) x 10.92(h) x 1.21(d)
BN1897,Battle Angel: An Immortal City Novel,$8.81 ,Scott Speer,9781595145987,Penguin Young Readers Group,8/28/14,320,5.40(w) x 7.90(h) x 1.00(d)
BN1898,The Caller,$9.99 ,Juliet Marillier,9780375871986,Random House Children's Books,8/4/15,448,5.50(w) x 8.20(h) x 1.10(d)
BN1899,Entice (Need Series #3),$8.50 ,Carrie Jones,9781599906935,Bloomsbury USA,12/6/11,288,5.58(w) x 8.52(h) x 0.76(d)
BN1900,BZRK Reloaded,$7.89 ,Michael Grant,9781606845042,Lerner Publishing Group,9/9/14,448,5.10(w) x 7.90(h) x 1.10(d)
BN1901,Lord of Misrule (Morganville Vampires Series #5),$6.99 ,Rachel Caine,9780451225726,Penguin Publishing Group,1/6/09,256,4.10(w) x 6.70(h) x 0.90(d)
BN1902,Unspoken,$8.26 ,L. J. Smith,9781612184623,47North,11/12/13,308,5.70(w) x 8.40(h) x 0.90(d)
BN1903,Serpentine,$12.68 ,Cindy Pon,9781942664338,"Month9Books, LLC",9/8/15,300,5.50(w) x 8.40(h) x 0.80(d)
BN1904,Speechless,$7.81 ,Hannah Harrington,9780373210527,Harlequin,8/28/12,288,5.38(w) x 8.25(h) x 0.81(d)
BN1905,Cursed,$9.95 ,Jennifer L. Armentrout,9781937053123,Spencer Hill Press,5/21/13,304,5.20(w) x 7.90(h) x 0.80(d)
BN1906,The Storyteller's Daughter: A Retelling of ''The Arabian Nights'' (Once upon a Time Series),$7.99 ,Cameron Dokey,9781416937760,Simon Pulse,3/6/07,240,4.19(w) x 7.00(h) x 0.80(d)
BN1907,The Warlords of Nin (Dragon King Trilogy #2),$9.99 ,Stephen R. Lawhead,9781595549600,"Nelson, Thomas, Inc.",5/31/11,416,5.40(w) x 8.30(h) x 1.10(d)
BN1908,Crash,$8.72 ,Nicole Williams,9780062267146,HarperCollins Publishers,12/18/12,384,5.31(w) x 8.00(h) x 0.86(d)
BN1909,Sometimes It Happens,$8.03 ,Lauren Barnholdt,9781442413153,Simon Pulse,6/12/12,336,5.40(w) x 8.20(h) x 1.00(d)
BN1910,Seventeenth Summer,$7.81 ,Maureen Daly,9781416994633,Simon Pulse,4/27/10,340,5.40(w) x 8.20(h) x 1.10(d)
BN1911,Painless Physical Science: Chemistry,$8.07 ,Loris Chen,9780764146022,"Barron's Educational Series, Incorporated",8/1/11,264,6.00(w) x 8.90(h) x 0.60(d)
BN1912,"The Social Success Workbook for Teens: Skill-Building Activities for Teens with Nonverbal Learning Disorder, Asperger's Disorder, and Other Social-Skill Problems",$10.29 ,Barbara Cooper,9781572246140,New Harbinger Publications,5/1/08,144,7.90(w) x 9.90(h) x 0.40(d)
BN1913,Star Wars The Han Solo Trilogy #1: The Paradise Snare,$7.99 ,A. C. Crispin,9780553574159,Random House Publishing Group,5/28/97,336,4.17(w) x 6.88(h) x 0.87(d)
BN1914,An Uncertain Choice,$9.42 ,Jody Hedlund,9780310749196,Zondervan,3/3/15,256,5.40(w) x 8.30(h) x 0.80(d)
BN1915,Bang!,$7.22 ,Sharon Flake,9780786849550,Disney-Hyperion,7/31/07,304,5.50(w) x 8.25(h) x 0.62(d)
BN1916,My Antonia,$7.95 ,Willa Cather,9780395755143,Houghton Mifflin Harcourt,9/28/95,272,4.88(w) x 7.75(h) x 0.63(d)
BN1917,Snakeroot,$9.99 ,Andrea Cremer,9780147508607,Penguin Young Readers Group,11/4/14,352,5.40(w) x 8.20(h) x 1.00(d)
BN1918,Unforgotten (Unremembered Trilogy Series #2),$9.99 ,Jessica Brody,9781250056962,Square Fish,2/24/15,432,5.40(w) x 8.20(h) x 1.30(d)
BN1919,Someday This Pain Will Be Useful to You,$11.87 ,Peter Cameron,9780312428167,Picador,4/28/09,240,8.20(w) x 5.54(h) x 0.64(d)
BN1920,Shooter,$8.45 ,Walter Dean Myers,9780064472906,HarperCollins Publishers,3/29/05,256,5.00(w) x 7.12(h) x 0.51(d)
BN1921,Anna of Byzantium,$6.99 ,Tracy Barrett,9780440415367,Random House Children's Books,10/28/00,224,4.19(w) x 6.88(h) x 0.63(d)
BN1922,Living Up the Street,$6.99 ,Gary Soto,9780440211709,Random House Children's Books,2/28/92,176,4.82(w) x 10.78(h) x 0.49(d)
BN1923,Facing the Lion (Abridged Edition): Memoirs of a Young Girl in Nazi Europe,$8.95 ,Simone Arnold Liebster,9781937188009,"Milakovich, George, Associates, Inc.",6/1/11,192,4.20(w) x 6.90(h) x 0.60(d)
BN1924,Snapshot (Jamieson Brothers Series #2),$9.99 ,Angie Stanton,9780062272560,HarperCollins Publishers,9/24/13,416,5.30(w) x 7.90(h) x 1.10(d)
BN1925,"l8r, g8r - 10th Anniversary update and reissue",$6.73 ,Lauren Myracle,9781419711435,Amulet Books,2/18/14,256,4.90(w) x 7.90(h) x 0.70(d)
BN1926,Star Wars X-Wing #5: Wraith Squadron,$7.99 ,Aaron Allston,9780553578942,Random House Publishing Group,2/28/98,403,4.24(w) x 6.86(h) x 1.08(d)
BN1927,First Kill (The Slayer Chronicles Series #1),$7.21 ,Heather Brewer,9780142421963,Penguin Young Readers Group,9/18/12,336,5.62(w) x 8.02(h) x 0.89(d)
BN1928,Playground,$8.70 ,50 Cent,9781595144782,Penguin Young Readers Group,11/13/12,320,5.66(w) x 8.02(h) x 0.85(d)
BN1929,Allies of the Night (Cirque Du Freak Series #8),$8.01 ,Darren Shan,9780316114370,"Little, Brown Books for Young Readers",9/1/05,256,5.50(w) x 7.62(h) x 0.62(d)
BN1930,Night World #1-3: Secret Vampire; Daughters of Darkness; Spellbinder,$9.99 ,L. J. Smith,9781416974505,Simon Pulse,6/3/08,752,8.22(w) x 5.52(h) x 1.82(d)
BN1931,"The Greatest Dot-to-Dot Book in the World, Book 4",$6.95 ,David Kalvitis,9780970043733,Monkeying Around,6/1/03,48,8.30(w) x 10.80(h) x 0.40(d)
BN1932,Rift (Nightshade Series #4),$9.99 ,Andrea Cremer,9780142424933,Penguin Young Readers Group,1/8/13,480,5.40(w) x 8.20(h) x 1.50(d)
BN1933,Star Wars Children of the Jedi,$7.99 ,Barbara Hambly,9780553572933,Random House Publishing Group,6/28/96,432,4.24(w) x 6.83(h) x 1.05(d)
BN1934,The Truth of the Matter (The Homelanders Series #3),$9.99 ,Andrew Klavan,9781401685201,"Nelson, Thomas, Inc.",11/29/11,346,8.40(w) x 5.58(h) x 0.94(d)
BN1935,Star Wars The New Jedi Order #12: Enemy Lines II: Rebel Stand,$7.99 ,Aaron Allston,9780345428684,Random House Publishing Group,5/28/02,384,4.19(w) x 6.85(h) x 1.01(d)
BN1936,Charms for the Easy Life,$11.34 ,Kaye Gibbons,9780060760250,HarperCollins Publishers,7/5/05,272,5.30(w) x 7.90(h) x 0.60(d)
BN1937,Spells (Laurel Series #2),$9.99 ,Aprilynne Pike,9780061668081,HarperCollins Publishers,5/3/11,384,5.30(w) x 7.90(h) x 1.20(d)
BN1938,Promised (Birthmarked Trilogy Series #3),$7.69 ,Caragh M. O'Brien,9781250034281,Square Fish,9/3/13,336,5.80(w) x 8.06(h) x 0.92(d)
BN1939,Infinity (Numbers Series #3),$7.81 ,Rachel Ward,9780545381918,"Scholastic, Inc.",6/25/13,256,5.32(w) x 8.00(h) x 0.52(d)
BN1940,I Will Plant You a Lilac Tree: A Memoir of a Schindler's List Survivor,$6.02 ,Laura Hillman,9781416953661,Simon Pulse,2/19/08,288,4.20(w) x 7.00(h) x 0.80(d)
BN1941,Accomplice,$9.99 ,Eireann Corrigan,9780545052382,"Scholastic, Inc.",8/1/11,304,5.30(w) x 8.10(h) x 0.70(d)
BN1942,Whirlwind (Dreamhouse Kings Series #5),$8.64 ,Robert Liparulo,9781595548924,"Nelson, Thomas, Inc.",11/30/10,314,5.40(w) x 8.30(h) x 1.00(d)
BN1943,"Buffy the Vampire Slayer Season Eight, Volume 2: No Future for You",$13.15 ,Brian K. Vaughan,9781593079635,Dark Horse Comics,5/28/08,320,6.60(w) x 10.10(h) x 0.40(d)
BN1944,A Lantern in Her Hand,$6.99 ,Bess Streeter Aldrich,9780140384284,Penguin Young Readers Group,4/28/97,256,4.30(w) x 7.12(h) x 0.62(d)
BN1945,Dead Silence (Body Finder Series #4),$9.99 ,Kimberly Derting,9780062082237,HarperCollins Publishers,4/15/14,416,5.20(w) x 7.80(h) x 1.10(d)
BN1946,The Diamond Throne (Elenium Series #1),$6.98 ,David Eddings,9780345367693,Random House Publishing Group,6/28/90,448,4.25(w) x 6.87(h) x 1.11(d)
BN1947,Enemy Women: A Novel,$12.63 ,Paulette Jiles,9780061337635,HarperCollins Publishers,4/10/07,352,5.31(w) x 8.00(h) x 0.79(d)
BN1948,Hereafter (A Shadowlands Novel),$9.99 ,Kate Brian,9781423165262,Disney-Hyperion,6/24/14,336,5.40(w) x 8.20(h) x 0.90(d)
BN1949,The Coffin Club (Vampire Kisses Series #5),$6.90 ,Ellen Schreiber,9780061288869,HarperCollins Publishers,5/19/09,208,5.30(w) x 7.90(h) x 0.60(d)
BN1950,The God Box,$7.81 ,Alex Sanchez,9781416909002,Simon & Schuster Books For Young Readers,5/5/09,272,5.40(w) x 8.10(h) x 0.80(d)
BN1951,Unseen,$9.04 ,L. J. Smith,9781477809679,47North,5/28/13,306,8.10(w) x 5.40(h) x 0.90(d)
BN1952,Firespell (Dark Elite Series #1),$6.99 ,Chloe Neill,9780451228864,Penguin Publishing Group,1/5/10,256,4.10(w) x 6.70(h) x 0.90(d)
BN1953,Ninth Grade Slays: Graphic Novel (Chronicles of Vladimir Tod Series),$11.44 ,Heather Brewer,9780803738126,Penguin Young Readers Group,5/29/14,160,5.90(w) x 8.40(h) x 1.50(d)
BN1954,"The Morganville Vampires, Volume 4",$9.99 ,Rachel Caine,9780451234261,Penguin Publishing Group,6/7/11,464,5.40(w) x 8.20(h) x 1.10(d)
BN1955,Phantom (The Vampire Diaries Series: The Hunters #1),$9.99 ,L. J. Smith,9780062017697,HarperCollins Publishers,10/23/12,408,5.40(w) x 7.80(h) x 1.08(d)
BN1956,North! Or Be Eaten: Wild escapes. A desperate journey. And the ghastly Grey Fangs of Dang.,$14.67 ,Andrew Peterson,9781400073870,The Crown Publishing Group,8/18/09,352,6.08(w) x 9.04(h) x 0.93(d)
BN1957,The Iron Butterfly,$11.99 ,Chanda Hahn,9781475070378,CreateSpace Publishing,4/18/12,276,5.40(w) x 8.40(h) x 1.00(d)
BN1958,House of Stairs,$6.99 ,William Sleator,9780140345803,Penguin Young Readers Group,10/21/04,176,4.25(w) x 7.25(h) x 0.44(d)
BN1959,The Boy Who Knew Too Much,$14.95 ,Jeffrey Westhoff,9781940758053,"Intrigue Publishing, LLC",6/1/15,280,5.00(w) x 8.00(h) x 0.59(d)
BN1960,The Forest House (Avalon Series #2),$13.65 ,Marion Zimmer Bradley,9780451454249,Penguin Publishing Group,4/28/95,432,5.86(w) x 8.94(h) x 0.92(d)
BN1961,The Gathering Storm: Book Twelve of the Wheel of Time,$16.08 ,Robert Jordan,9780765337832,Tom Doherty Associates,3/31/15,784,6.10(w) x 9.20(h) x 1.50(d)
BN1962,Girls Get Curves: Geometry Takes Shape,$15.60 ,Danica McKellar,9780452298743,Penguin Publishing Group,7/2/13,432,5.90(w) x 9.00(h) x 1.00(d)
BN1963,Lost in the River of Grass,$9.95 ,Ginny Rorby,9780761384984,Lerner Publishing Group,1/28/12,255,4.90(w) x 7.20(h) x 0.80(d)
BN1964,"Mountains Beyond Mountains (Adapted for Young People): The Quest of Dr. Paul Farmer, A Man Who Would Cure the World",$7.91 ,Tracy Kidder,9780385743198,Random House Children's Books,4/8/14,288,5.40(w) x 8.10(h) x 0.80(d)
BN1965,Children of the River,$6.99 ,Linda Crew,9780440210221,Random House Children's Books,8/28/91,240,4.18(w) x 6.88(h) x 0.63(d)
BN1966,The Glass Bead Game,$12.91 ,Hermann Hesse,9780312278496,Picador,12/6/02,576,5.90(w) x 8.24(h) x 0.98(d)
BN1967,Her Dark Curiosity (Madman's Daughter Series #2),$8.81 ,Megan Shepherd,9780062128065,HarperCollins Publishers,12/23/14,448,5.31(w) x 8.00(h) x 1.12(d)
BN1968,Star Wars The Bounty Hunter Wars #3: Hard Merchandise,$7.99 ,K. W. Jeter,9780553578911,Random House Publishing Group,7/6/99,368,4.20(w) x 6.85(h) x 0.97(d)
BN1969,Star Wars The Clone Wars: No Prisoners,$14.00 ,Karen Traviss,9780345508997,Random House Publishing Group,5/19/09,272,5.52(w) x 8.27(h) x 0.58(d)
BN1970,If I Should Die Before I Wake,$7.99 ,Han Nolan,9780152046798,Houghton Mifflin Harcourt,4/14/03,312,4.90(w) x 6.94(h) x 0.80(d)
BN1971,Wilderness: The Lost Writing of Jim Morrison,$11.39 ,Jim Morrison,9780679726227,Knopf Doubleday Publishing Group,12/28/89,214,5.15(w) x 7.96(h) x 0.61(d)
BN1972,Star Wars The New Jedi Order #7: Edge of Victory I: Conquest,$7.99 ,Greg Keyes,9780345428646,Random House Publishing Group,4/3/01,304,4.19(w) x 6.87(h) x 0.82(d)
BN1973,Unspoken,$8.09 ,L. J. Smith,9781612184623,47North,11/12/13,308,5.70(w) x 8.40(h) x 0.90(d)
BN1974,Peeled,$7.99 ,Joan Bauer,9780142414309,Penguin Young Readers Group,6/25/09,256,5.50(w) x 8.20(h) x 0.80(d)
BN1975,Unseen,$8.85 ,L. J. Smith,9781477809679,47North,5/28/13,306,8.10(w) x 5.40(h) x 0.90(d)
BN1976,Star Wars The New Jedi Order #6: Balance Point,$7.99 ,Kathy Tyers,9780345428585,Random House Publishing Group,7/3/01,384,4.05(w) x 6.91(h) x 1.03(d)
BN1977,Captivate (Need Series #2),$9.99 ,Carrie Jones,9781599905235,Bloomsbury USA,12/14/10,304,7.10(w) x 11.96(h) x 0.82(d)
BN1978,Star Wars The New Jedi Order #8: Edge of Victory II: Rebirth,$7.99 ,Greg Keyes,9780345446107,Random House Publishing Group,7/31/01,304,4.19(w) x 6.87(h) x 0.81(d)
BN1979,Return to Paradise,$9.95 ,Simone Elkeles,9780738718682,"Llewellyn Worldwide, Ltd.",9/28/10,302,5.20(w) x 7.90(h) x 0.80(d)
BN1980,"Streams to the River, River to the Sea",$6.99 ,Scott O'Dell,9780618966424,Houghton Mifflin Harcourt,5/5/08,208,4.19(w) x 6.88(h) x 0.53(d)
BN1981,Paranormalcy (Paranormalcy Series #1),$9.34 ,Kiersten White,9780061985850,HarperCollins Publishers,7/26/11,368,5.30(w) x 7.90(h) x 1.00(d)
BN1982,Gasp (Visions Series #3),$9.99 ,Lisa McMann,9781442466319,Simon Pulse,12/9/14,304,8.20(w) x 5.50(h) x 0.90(d)
BN1983,Pearls of Lutra (Redwall Series #9),$8.02 ,Brian Jacques,9780441005086,Penguin Publishing Group,2/28/98,368,6.74(w) x 4.16(h) x 0.96(d)
BN1984,Rift (Nightshade Series #4),$9.99 ,Andrea Cremer,9780142424933,Penguin Young Readers Group,1/8/13,480,5.40(w) x 8.20(h) x 1.50(d)
BN1985,I Am J,$9.28 ,Cris Beam,9780316053600,"Little, Brown Books for Young Readers",11/13/12,352,5.40(w) x 8.20(h) x 1.00(d)
BN1986,100 Words Every High School Freshman Should Know,$6.95 ,Editors of the American Heritage Dictionaries,9780618443796,Houghton Mifflin Harcourt,4/7/04,96,4.50(w) x 7.80(h) x 0.30(d)
BN1987,Star Wars The Black Fleet Crisis #1: Before The Storm,$7.99 ,Michael P. Kube-Mcdowell,9780553572735,Random House Publishing Group,3/28/96,320,4.21(w) x 6.85(h) x 0.68(d)
BN1988,Hallowed: An Unearthly Novel,$9.61 ,Cynthia Hand,9780061996191,HarperCollins Publishers,12/26/12,407,5.44(w) x 7.80(h) x 1.06(d)
BN1989,The Riddle (Pellinor Series #2),$8.34 ,Alison Croggon,9780763634148,Candlewick Press,7/10/07,528,7.88(w) x 10.94(h) x 1.38(d)
BN1990,The Merchant's Daughter,$9.99 ,Melanie Dickerson,9780310727613,Zondervan,11/29/11,288,5.45(w) x 8.45(h) x 0.60(d)
BN1991,Hidden: A Firelight Novel,$8.10 ,Sophie Jordan,9780061935138,HarperCollins Publishers,9/10/13,288,5.20(w) x 7.90(h) x 0.80(d)
BN1992,Preparing for Adolescence: How to Survive the Coming Years of Change,$11.07 ,Dr. James Dobson,9780800726287,Baker Publishing Group,12/1/05,168,5.50(w) x 8.50(h) x 0.90(d)
BN1993,Kiss of Frost (Mythos Academy Series #2),$8.79 ,Jennifer Estep,9780758266941,Kensington,12/1/11,368,5.50(w) x 8.20(h) x 1.10(d)
BN1994,Trickster's Choice (Trickster Series #1),$9.99 ,Tamora Pierce,9780375828799,Random House Children's Books,9/28/04,448,5.50(w) x 8.13(h) x 1.17(d)
BN1995,The Curiosities: A Collection of Stories,$9.71 ,Maggie Stiefvater,9781467716239,Lerner Publishing Group,1/1/14,291,6.50(w) x 9.60(h) x 0.90(d)
BN1996,Witch Hunter,$11.29 ,Virginia Boecker,9781408335222,"Hodder & Stoughton, Ltd.",9/1/15,368,5.00(w) x 7.70(h) x 1.20(d)
BN1997,The Storyteller's Daughter: A Retelling of ''The Arabian Nights'' (Once upon a Time Series),$7.99 ,Cameron Dokey,9781416937760,Simon Pulse,3/6/07,240,4.19(w) x 7.00(h) x 0.80(d)
BN1998,Inheritance,$9.28 ,Malinda Lo,9780316197991,"Little, Brown Books for Young Readers",9/16/14,480,5.40(w) x 8.10(h) x 1.30(d)
BN1999,Saving Francesca,$8.35 ,Melina Marchetta,9780375829833,Random House Children's Books,5/9/06,256,5.84(w) x 8.26(h) x 0.58(d)
BN2000,The Summer I Wasn't Me,$9.27 ,Jessica Verdi,9781402277887,Sourcebooks,4/1/14,352,5.40(w) x 8.20(h) x 1.10(d)
BN2001,Street Magic (Circle Opens Series #2),$5.84 ,Tamora Pierce,9780590396431,"Scholastic, Inc.",4/28/02,312,4.40(w) x 6.82(h) x 0.82(d)
BN2002,Megan Meade's Guide to the McGowan Boys,$7.81 ,Kate Brian,9781416900313,Simon & Schuster Books For Young Readers,9/5/06,288,5.50(w) x 8.25(h) x 0.80(d)
BN2003,Across a Star-Swept Sea,$7.67 ,Diana Peterfreund,9780062006172,HarperCollins Publishers,10/14/14,464,5.20(w) x 7.90(h) x 1.30(d)
BN2004,"My Bonny Light Horseman: Being an Account of the Further Adventures of Jacky Faber, in Love and War (Bloody Jack Adventure Series #6)",$8.55 ,L. A. Meyer,9780547327945,Houghton Mifflin Harcourt,5/24/10,436,5.40(w) x 8.10(h) x 1.40(d)
BN2005,Viola in the Spotlight,$8.99 ,Adriana Trigiani,9780061451072,HarperCollins Publishers,4/10/12,288,5.31(w) x 8.00(h) x 0.64(d)
BN2006,"Eyes Like Stars: Theatre Illuminata, Act I",$8.68 ,Lisa Mantchev,9780312608668,Square Fish,4/13/10,384,5.64(w) x 8.36(h) x 1.04(d)
BN2007,The Rest of Us Just Live Here,$8.38 ,Patrick Ness,9780062415639,Harper Teen,10/28/15,336,
BN2008,High Fidelity,$13.09 ,Nick Hornby,9781573225519,Penguin Publishing Group,8/28/96,352,5.20(w) x 8.00(h) x 0.90(d)
BN2009,One of the Guys,$7.92 ,Lisa Aldin,9781939392633,Spencer Hill Press,2/10/15,320,5.30(w) x 7.90(h) x 2.20(d)
BN2010,Summer Express 7-8,$9.99 ,Scholastic,9780545305907,"Scholastic, Inc.",5/1/11,144,8.20(w) x 10.80(h) x 0.40(d)
BN2011,Candor,$6.60 ,Pam Bachorz,9781606841358,Lerner Publishing Group,12/14/10,272,5.25(w) x 8.01(h) x 0.73(d)
BN2012,Seventeenth Summer,$7.88 ,Maureen Daly,9781416994633,Simon Pulse,4/27/10,340,5.40(w) x 8.20(h) x 1.10(d)
BN2013,The Rise and Fall of a Theater Geek,$9.99 ,Seth Rudetsky,9780449816721,Random House Children's Books,6/23/15,288,5.40(w) x 8.22(h) x 0.43(d)
BN2014,Classy: Exceptional Advice for the Extremely Modern Lady,$13.21 ,Derek Blasberg,9781595142795,Penguin Young Readers Group,4/6/10,256,5.76(w) x 8.60(h) x 0.57(d)
BN2015,The Tyrant's Daughter,$9.99 ,J.C. Carleson,9780449809990,Random House Children's Books,7/28/15,304,5.50(w) x 8.10(h) x 0.80(d)
BN2016,The Islanders: Volume 2: Nina Won't Tell and Ben's In Love,$9.99 ,Katherine Applegate,9780062340788,HarperCollins Publishers,4/21/15,464,5.20(w) x 7.90(h) x 1.20(d)
BN2017,Wildflower,$8.85 ,Alecia Whitaker,9780316251358,"Little, Brown Books for Young Readers",6/9/15,336,5.40(w) x 8.30(h) x 1.00(d)
BN2018,Teen's Game Plan for Life,$9.79 ,Lou Holtz,9781933495095,Ave Maria Press,9/28/07,128,5.38(w) x 8.48(h) x 0.35(d)
BN2019,Insidious (Twixt Series #3),$9.99 ,Dawn Metcalf,9780373211654,Harlequin,8/25/15,432,5.38(w) x 8.25(h) x 0.94(d)
BN2020,The Autobiography of Miss Jane Pittman,$6.99 ,Ernest J. Gaines,9780553263572,Random House Publishing Group,7/28/82,272,4.19(w) x 6.87(h) x 0.71(d)
BN2021,Twenty Boy Summer,$8.46 ,Sarah Ockler,9780316051583,"Little, Brown Books for Young Readers",5/1/10,290,5.50(w) x 8.10(h) x 1.00(d)
BN2022,Homeboyz,$7.37 ,Alan Lawrence Sitomer,9781423100317,Disney-Hyperion,9/2/08,304,5.40(w) x 8.10(h) x 0.70(d)
BN2023,The Silence of Murder,$9.99 ,Dandi Daley Mackall,9780375872938,Random House Children's Books,10/9/12,336,5.40(w) x 8.10(h) x 0.80(d)
