Label,Beer Name,Brew Factory Name,Style,ABV
B3292,Border Town Firehouse 28 Red Ale,Border Town Pub Brewery & Eatery,Amber Ale,5.10%
B3293,8 Wired Fresh HopWired,8 Wired Brewing,India Pale Ale &#40;IPA&#41;,7.30%
B3294,4T_s Santas Sack,4T_s,Golden Ale/Blond Ale,4.20%
B3295,Boundary Road Brewer_s Cut Red Baron,Independent Breweries NZ &#40;Boundary Road&#41;,Amber Ale,5.60%
B3296,Gallows Hill Amber Ale,Two Rivers Brewing Company,Amber Ale,5.50%
B3297,Big Island Red Sea of Cacao,Big Island Brewhaus,Spice/Herb/Vegetable,8.70%
B3299,18th Street Villain,18th Street Brewery,Imperial IPA,8.90%
B33,Due South Red Hoptober,Due South Brewing Co.,Amber Ale,5.50%
B3301,Cascade Lakes Slippery Slope,Cascade Lakes Brewing Co.,English Strong Ale,6.40%
B3302,Flat 12 Red Oat-tober,Flat 12 Bierwerks,Specialty Grain,4.70%
B3303,Yak and Yeti Rupee Red,Yak and Yeti,Amber Ale,-
B3306,Michael_s Genuine Home Brew,Back Forty Beer Company,Golden Ale/Blond Ale,-
B3307,Kaktus Amber Late Hop Ale,Kaktus Brewing Company,Amber Ale,5%
B3309,Arch Rock Brewer_s Select Series #  2: Trident Black IPA,Arch Rock Brewing Company,Black IPA,6%
B331,Moosehead Boundary Ale,Moosehead Brewery,Amber Ale,5.30%
B3310,Solemn Oath Man vs. Internet vs. Mothra,Solemn Oath Brewery,Belgian Strong Ale,9%
B3311,Main Seidla Amber Spezial,Brauhaus Binkert / Main Seidla,Amber Ale,5.50%
B3312,Gold Camp Mamies Amber,Gold Camp Brewing Company,Amber Ale,4.70%
B3313,Wendlandt Humpy Humpy Amber Ale,Cervecería Wendlandt,Amber Ale,5.40%
B3314,La Cumbre Tank 10 Red,La Cumbre Brewing Company,Amber Ale,6.80%
B3315,Lost Province Compass Rose Amber Ale,Lost Province Brewing Company,Amber Ale,5.50%
B3316,Archibald Orchards Canadian Maple,Archibald Orchards and Estate Winery,Cider,-
B332,Mountain State Almost Heaven Amber Ale,Mountain State Brewing Co.,Amber Ale,5.20%
B3320,Barrier Calm It,Barrier Brewing Company,Amber Ale,5.20%
B3323,Marstons Single Hop Saphir,Marstons,Amber Ale,4%
B3325,Redfish Angry Monk Belgian Ale,Redfish New Orleans Brewhouse,Belgian Ale,6.70%
B3326,Sick N Twisted Balls of Fire,Sick N Twisted Brewing Company,Spice/Herb/Vegetable,8.50%
B3329,Beachside High Tide Black Beer with Pomegranate,Florida Beer Company,Schwarzbier,-
B333,Outer Banks Ruddy_s Rye I.P.A.,Outer Banks Brewing Station,Specialty Grain,-
B3331,Barba Roja Barrel Aged Red Ale,Barba Roja de Anapa,American Strong Ale,9%
B3332,7venth Sun Imperial Maple Bacon Glazed Donut Porter,7venth Sun Brewery,Imperial Porter,8.80%
B3333,Liberty Myrtle Beach So Fresh And So Steam,Liberty Brewery & Grill - Myrtle Beach,California Common,5.40%
B3334,Sankt Gallen Kitakamakura no Megumi,Sankt Gallen Brewery,Amber Ale,5%
B3339,ShinDigger City Shuffle Red Ale,ShinDigger,Amber Ale,5.10%
B334,Dia De Los Muertos Death Becomes You Amber Ale,Cervecería Mexicana,Amber Ale,5.50%
B3340,Shugborough N_KD At The Swan,Shugborough  (Titanic),Golden Ale/Blond Ale,4.50%
B3341,Central City Red Racer Gingerhead Gingerbread Stout,Central City Brewers + Distillers,Stout,6%
B3342,Nevin_s Amberosia,Nevin_s Brewing Company,Amber Ale,5.20%
B3344,8 Wired Brett Pilsner,Renaissance Brewing,Sour/Wild Ale,5%
B3345,Snowy Mountain Lone Ranger Red,Snowy Mountain Brewery,Amber Ale,7%
B3346,Alamo Amber Lager,Alamo Beer Company,Amber Lager/Vienna,5.50%
B3348,Get Well Hector_s Bell Amber Ale,Get Well,Amber Ale,5%
B3349,3 Fonteinen Druiven Geuze Malvasia Rosso,Brouwerij 3 Fonteinen,Lambic Style - Fruit,8%
B3351,Cheriton Amber Gambler,Flowerpots,Bitter,3.90%
B3353,Lake Effect Aged Red Ale,Lake Effect Brewing Company,American Strong Ale,8%
B3355,La Rouget de Lisle Crin Blanc,La Rouget de Lisle,Amber Lager/Vienna,6%
B3357,Fifty West Gaddy_s Irish Red Ale,Fifty West Brewing Company,Irish Ale,6%
B3359,Archers Poleaxed,Archers &#40;Evan Evans&#41;,Premium Bitter/ESB,5%
B336,Right Brain Looping Owl,Right Brain Brewery,Amber Ale,6.50%
B3360,Deschutes Fadeaway Amber Ale,Deschutes Brewery,Amber Ale,6.50%
B3363,Wrecking Bar Penny for your Thoughts Copper Ale,Wrecking Bar Brewpub,Amber Ale,5.10%
B3367,Feather Falls Coyote Spirit Amber Ale,Feather Falls Brewing Company,Amber Ale,4.25%
B3368,7 Seas Cutt_s NW Amber Ale,7 Seas Brewing,Amber Ale,6.20%
B3371,Certified Originals Check Yourself Before You Wreck Yourself,Niagara College Teaching Brewery,India Pale Ale &#40;IPA&#41;,9%
B3372,Acoustic Ales Road to the Abbey,Acoustic Ales Brewing Experiment,Belgian Ale,5.80%
B3376,10 Barrel Frosty_s Revenge ,10 Barrel Brewing &#40;AB InBev&#41;,Belgian Strong Ale,7%
B338,Lompoc Bourbon Barrel Aged Proletariat Red Ale,Lompoc Brewing,Amber Ale,6.40%
B3381,Right Brain Cherry Queen Amber Ale,Right Brain Brewery,Fruit Beer,5.10%
B3382,Hops Flying Squirrel Nut Brown Ale,Hops Grillhouse & Brewery &#40;Corp HQ&#41;,Brown Ale,4.40%
B3384,DC Brau / Oliver_s Burial at Sea,DC Brau Brewing Company,Mild Ale,4.30%
B3386,Broken Tooth Great Land Campfire Lager,Broken Tooth Brewing Company,Smoked,5.60%
B3388,Batch &#40;AUS&#41; Statler Amber Ale,Batch Brewing Company &#40;AUS&#41;,Amber Ale,5.20%
B3389,Artzner Perle Des _les,Artzner,Fruit Beer,7%
B339,3 Sheeps Autumnal Hoppiness Harvest Ale,3 Sheeps Brewing Company,American Strong Ale,7.20%
B3392,Bad Seed Raspberry Red Ale,Bad Seed,Fruit Beer,4.30%
B3395,Bridger Session Amber Ale,Bridger Brewing,Amber Ale,4.80%
B3397,Sly Fox M. Bier Amber,Sly Fox Brewing Company,American Pale Ale,5.70%
B3398,One Barrel Wrenclaw Red Ale,One Barrel Brewing Company,Amber Ale,6%
B34,Rogue Captain Sigs Deadliest Ale &#40;Northwestern Ale&#41;,Rogue Ales,India Pale Ale &#40;IPA&#41;,6.20%
B3400,Mooselick Moose Hide Amber Ale,Mooselick Brewing,Amber Ale,5%
B3401,Nebraska / Rock Brothers 311 Amber Ale,Nebraska Brewing Company,Amber Ale,-
B3403,Heavy Riff Shady Lane Amber Ale,Heavy Riff Brewing Company,Amber Ale,4.50%
B3404,Rupert_s Match The Drapes Amber Ale,Rupert_s Brew House,Amber Ale,5.90%
B3406,Clockwork Cartside Red,Clockwork &#40;Maclay&#41;,Amber Ale,4.40%
B3407,Thr3e Wise Men Double Pagoda Pit Road Red,Thr3e Wise Men,Imperial IPA,8.50%
B3408,Alameda Wasco Indian Summer Ale,Alameda Brewing Co.,India Pale Ale &#40;IPA&#41;,6.30%
B341,Pump House Firechiefs Red Ale,Pump House Brewery,Amber Ale,5%
B3410,Cottage Delight Metrognome,Staffordshire &#40;prev Leek&#41;,Premium Bitter/ESB,4.50%
B3412,508 Cocoa for Coconuts&#033;,508 Gastrobrewery,Cream Ale,-
B3413,Red Lodge Resurrection Doppelbock,Red Lodge Ales,Doppelbock,7.90%
B3414,Sockeye Freds Raging Red,Sockeye Brewing,Imperial Pils/Strong Pale Lager,6.20%
B3415,Ale Industries Spring Fling,Ale Industries,Spice/Herb/Vegetable,5.50%
B3416,Jing A &#40;Blushing Geija&#41; Koji Red Ale ,Jing A &#40;&#20140;A&#41; Capital Brewing Co.,Specialty Grain,6.20%
B3417,Dieu du Ciel Clef des Champs,Dieu du Ciel,Traditional Ale,5%
B3419,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70%
B342,Bold City 1901 Red Ale,Bold City Brewery,American Strong Ale,8%
B3420,De la Soif Barbe Torte Ambrée Au Blé Noir,De la Soif,Bière de Garde,5%
B3422,Burdock Fresh Hop Pale Ale,Burdock,American Pale Ale,6.40%
B3425,Old Abbey Brett Trois Red Rye ISA,Old Abbey Ales,Session IPA,4.20%
B3426,Château de Moulinsard La Rousse Au Bourbon ,Riva Brouwerij  &#40;Duvel-Moortgat&#41;,Belgian Ale,4.70%
B3428,Willoughby American Amber Ale,Willoughby Brewing Co.,Amber Ale,5.50%
B3429,Pokertree Red Earl Ruby Ale,Pokertree,Amber Ale,5.50%
B3430,HOPe Bohemic,La Vella Caravana,Amber Ale,6%
B3431,Flathead Lake Dock Start Amber Ale,Flathead Lake Brewing Company,Amber Ale,5.60%
B3432,Speakeasy Wet Hop Prohibition Red Ale,Speakeasy Ales and Lagers,Amber Ale,6.10%
B3433,Blind Bat Eye Chart Ale,Blind Bat Brewery,Premium Bitter/ESB,5%
B3434,Emerson_s Brewers Reserve Oreti Red,Emerson_s Brewing Company &#40;Lion Breweries - NZ&#41;,India Pale Ale &#40;IPA&#41;,6%
B3436,Big Alice No. 0066 - Red Oak IPA,Big Alice Brewing,Imperial IPA,11.70%
B3437,Firetrucker First Responder Red,Firetrucker Brewery,Amber Ale,5.20%
B3438,Nevin_s Red Ain_t Dead / ReplicAle 2014,Nevin_s Brewing Company,Amber Ale,6%
B3439,Aguila del Sur Premium Rubia,Aguila del Sur,Premium Lager,4.50%
B344,Lake Placid Barkeater Amber Ale,Lake Placid Pub & Brewery,Amber Ale,5%
B3442,Naked City Scarlet Street,Naked City Brewing,American Strong Ale,-
B3446,HopDog BeerWorks Zombie Fish Puncher,HopDog BeerWorks,India Pale Ale &#40;IPA&#41;,6.50%
B3448,Freetail Fluck_s Incapacitor,Freetail Brewing Co.,Amber Ale,6.40%
B345,Hoppy Stony Face Red Ale,Hoppy Brewing Company,Amber Ale,5.60%
B3450,Butterfield Bridalveil Amber Ale,Butterfield Brewing Company,Amber Ale,5.70%
B3451,Dragas Pacific at Sunset,Dragas Brewing,Amber Ale,5.60%
B3453,Deva Amber,VG Noster,Amber Ale,6%
B3455,Catawba Valley King Coconut Porter,Catawba Valley Brewing Company,Porter,5.40%
B3456,Barrier Willamette Valley Amber Ale,Barrier Brewing Company,Amber Ale,5.20%
B3459,Fox River Wisconsin Red Ale,Fox River Brewing Co.,Amber Ale,-
B346,Barrier Bulkhead American Red Ale,Barrier Brewing Company,Amber Ale,6.60%
B3461,23rd Street Coconut Rum Infused Brown Ale,23rd Street Brewery,Brown Ale,-
B3463,Berkeley Springs American Amber Ale,Berkeley Springs Brewing Company,Amber Ale,5.30%
B3466,Taps Lillie_s Q Hog Tied Amber Ale,Taps Fish House and Brewery,Amber Ale,5.80%
B3469,armando_otchoa_s Allied Forces - Hangover D.S.O.T.G. Rasta,Brandecker Sörház,India Pale Ale &#40;IPA&#41;,6.25%
B347,Blue Heron Corey_s American Pale Ale &#40;C.A.P.A.&#41;,Blue Heron Brewpub,American Pale Ale,6.20%
B3470,Bonfire High Altitude Pale Ale &#40;H.A.P.A.&#41;,Bonfire Brewing,American Pale Ale,-
B3471,Leinenkugels Auburn Ale,Leinenkugel Brewing Company &#40;Tenth & Blake Beer Co.&#41;,Amber Ale,-
B3472,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60%
B3473,101 North High Gravity,101 North Brewing Company,Imperial IPA,8.80%
B3474,Bear Republic New Oak Red Rocket Ale,Bear Republic Brewing Company,Amber Ale,7.30%
B3475,Loose Shoe Sláinte Irish Red Ale,Loose Shoe Brewing Company,Irish Ale,5.50%
B3476,Acorn Aurora IPA,Acorn,American Pale Ale,5%
B3477,Ironworks Tanglefoot Red,Ironworks Brewery and Pub,Amber Ale,7.20%
B3478,10 Barrel Beernog,10 Barrel Brewing &#40;AB InBev&#41;,American Strong Ale,7.50%
B3479,1516 M&N Amber Ale &#40;Whole Leaf Hopped&#41;,1516 Brewing Company,Amber Ale,-
B3480,Dust Bowl Dr. Rudi Es Muy Caliente,Dust Bowl Brewing Company,American Strong Ale,7.10%
B3485,Laitilan Kukko Ale,Laitilan Wirvoitusjuomatehdas,Amber Ale,4.30%
B3486,Geco Inoki,Birrificio Geco,India Pale Ale &#40;IPA&#41;,6.60%
B349,Goose Island Red Felt Ale,Goose Island Beer Company &#40;Brewpubs&#41;,Amber Ale,6%
B3490,5 Seasons Westside Free Form Jazz Odysee Belgian Amber on Oak & Armagnac,5 Seasons Westside,Belgian Strong Ale,-
B3492,Dead Frog Winter Seasonal Amber Ale,Dead Frog Brewery,Amber Ale,5%
B3494,Elgoods Copper Feelgood,Elgoods,Bitter,3.70%
B3495,Far West Red Wine Ale,Far West,Amber Ale,5.20%
B3497,Copper Canyon Devils Peak Ale,Copper Canyon Brewery Restaurant &#40;MI&#41;,India Pale Ale &#40;IPA&#41;,6.50%
B3498,Red Squirrel White Mountain American IPA,Red Squirrel,American Pale Ale,5.40%
B3499,Les Brasseurs du Hameau Rhumantony,Les Brasseurs du Hameau,Spice/Herb/Vegetable,7%
B35,Bauhaus Brew Labs Sky-Five Midwest Cöast IPA - Cardamom & Grapefruit Zest,Bauhaus Brew Labs,India Pale Ale &#40;IPA&#41;,6.70%
B350,Ghost River Riverbank Red,Ghost River Brewing &#40;Roma Pomodori&#41;,Irish Ale,5%
B3501,7venth Sun Midnight Moonlight - Blood Orange Mimosa,7venth Sun Brewery,Berliner Weisse,4.90%
B3502,Proof Abandoned Planet Imperial Red Ale ,Proof Brewing Company,Amber Ale,7.50%
B3503,AleSmith Evil Dead Red,AleSmith Brewing Company,Amber Ale,6.66%
B3504,Ass Clown Salted Ginger Black Sour,Ass Clown Brewing Company,Sour/Wild Ale,7.10%
B3505,Fox & Hounds Redtail Ale,Fox & Hounds Brewpub (Malt House Brewing Co.),Amber Ale,-
B3509,Naked City McGuffin Amber Ale,Naked City Brewing,Amber Ale,4.80%
B351,Base Camp Uncommon Ground Dunkel,Base Camp Brewing Company,Dunkel/Tmavý,4.10%
B3510,Vice District Fire Mouth Red,Vice District Brewing Company,American Strong Ale,8.50%
B3511,Coronado Shrunken Head Red,Coronado Brewing Company,Session IPA,4.50%
B3513,Little Egypt Red Ale,Carbondale Craft Beer,Amber Ale,-
B3514,Arrowhead RedRum Rhubarb Rye-P-A,Arrowhead Brewing,Fruit Beer,6.66%
B3515,Chapman_s Red RYEding Hood,Chapman_s Brewing Company,Specialty Grain,10%
B3517,5 Seasons North Amber Alert,5 Seasons North,Amber Ale,-
B352,Grays Rathskeller Amber Ale,Grays Brewing Company,Amber Ale,-
B3520,Genesis Red Ale,Olympic Brewery,Irish Ale,-
B3522,Pig Minds Cherry Pippins ,Pig Minds Brewing Co.,Amber Ale,8.20%
B3524,Jacobsen Red Christmas Ale,Husbryggeriet Jacobsen &#40;Carlsberg&#41;,Amber Ale,4.60%
B3527,_s Antla Festbier,_s Antla,Oktoberfest/Märzen,-
B3529,Raised Grain Spring City Amber,Raised Grain Brewing Company,Amber Ale,6.73%
B3530,La Bolée Bretonne Cidre Bouche Bio Brut,Les Celliers Associés,Cider,5%
B3531,Atwater 1936,Atwater Block Brewery,American Strong Ale,9%
B3533,Bier Brewery Megalodon,Bier Brewery,American Strong Ale,7.80%
B3537,Honeydew Apiaries The Golden Drop,Honeydew Apiaries,Mead,12%
B3538,Binckse Belofte,Gulden Spoor,Amber Ale,5.80%
B354,Spring House Atomic Raygun Imperial Red Ale,Spring House Brewing Company,American Strong Ale,8.30%
B3540,Aylesbury Red Right Hand ,Aylesbury,Bitter,4.20%
B3541,16 Mile Regal Eagle,16 Mile Brewing Company,Amber Ale,6.20%
B3542,Indianapolis Duesseldorfer Amber Ale,Indianapolis Brewing Co.,Amber Ale,-
B3543,Dunham Massey Ruby Sunset,Dunham Massey,Bitter,4.10%
B3544,_atec Xantho &#40;Dark Lager&#41;,_atecký Pivovar &#40;Carlsberg&#41;,Dunkel/Tmavý,5.70%
B3545,Twents Amber,Twentse Bierbrouwerij,Belgian Ale,5.50%
B3546,Picaroons Parcel of Rogues,Northampton Brewing Co. &#40;NB&#41;,Amber Ale,4.60%
B3547,Church-Key Riot Act Imperial Stout,Church-Key Brewing,Imperial Stout,9%
B3548,_ampion Crno,Vr_a&#269;ka Pivara,Porter,-
B3550,13 Virtues Rip City Red,13 Virtues Brewing Company,Amber Ale,5.60%
B3551,Adroit Theory Harbinger Redux 2.0,Adroit Theory Brewing Company,Amber Ale,9.40%
B3552,At Large Alibi Amber,At Large Brewing,Amber Ale,6.30%
B3554,Boxing Cat / Great Leap Yunnan Amber,Boxing Cat Brewery,Amber Ale,5.20%
B356,Carolina Brewery Copperline Amber Ale,Carolina Brewery,Amber Ale,5.40%
B3560,Jaw Glide,Jaw Brew,Golden Ale/Blond Ale,4.60%
B3563,Coalition Mutual Fermentation,Coalition Brewing,Amber Ale,6%
B3564,Barley Johns Wretched Red Ale,Barley Johns Brew Pub,Irish Ale,7.15%
B3565,AleSmith Nut Brown Ale - Vietnamese Coffee,AleSmith Brewing Company,Brown Ale,5%
B3568,Chatham Summer Hummer,Chatham Brewing,Cream Ale,-
B3569,Lake Charlevoix Round Lake Red,Lake Charlevoix Brewing Company,Irish Ale,5.80%
B357,Flat 12 Barrel Aged Moustache Ride Red,Flat 12 Bierwerks,Amber Ale,-
B3570,Sycamore Jubilee Session Amber,Sycamore Brewing,Amber Ale,4.30%
B3571,Oliphant Ant Ray Cow Pants,Oliphant Brewing Company,Spice/Herb/Vegetable,7.90%
B3572,Appalachian Mountain Honey Badger Blonde,Appalachian Mountain Brewery,Golden Ale/Blond Ale,4.70%
B3577,_ La Fût Rouquine,_ La Fût,Amber Ale,5.20%
B3579,Man Cave Papakeechie_s Reserve,Man Cave Brewing Company,Irish Ale,-
B358,Elysian Men_s Room Original Red,Elysian Brewing &#40;AB-InBev&#41;,American Pale Ale,5.60%
B3580,Crannog Wobbly Toddler Red Milk Ale,Crannog Ales,English Strong Ale,7.50%
B3581,Bistronomy Ol_ Yelper Red,Bistronomy B2B,Specialty Grain,6.30%
B3583,Block 15 Millennium Falcon,Block 15 Brewery,Amber Ale,7.30%
B3584,13 Virtues 21st Anniversary Double Red,13 Virtues Brewing Company,American Strong Ale,7.90%
B3588,Pitchfork Hudson Honey Bee Blonde,Pitchfork Brewing Company,Golden Ale/Blond Ale,5.50%
B359,Triton Magnificent Amber,Triton Brewing Company,Amber Ale,5.40%
B3590,Rusty Nickel On The Border Amber Porter,Rusty Nickel Brewing Company,Amber Ale,5.20%
B3592,Cabinet Mountain Ross Creek Red Ale,Cabinet Mountain Brewing Company,Amber Ale,7.10%
B3595,Catawba Island McFadden Red Ale,Catawba Island Brewing Company,Irish Ale,6%
B3597,1516 Eegit Yakima Stout,1516 Brewing Company,Stout,-
B3598,Bières d_Anjou La Piautre Rousse,La Fabrique des Bières d_Anjou,Spice/Herb/Vegetable,6%
B36,AleSmith YuleSmith &#40;Winter&#41; Imperial Red Ale,AleSmith Brewing Company,American Strong Ale,8.50%
B360,10 Barrel Project Failed Red Ale,10 Barrel Brewing &#40;AB InBev&#41;,Amber Ale,6.70%
B3600,Black Forest Whistle Stop Amber Ale,Black Forest Brewery,Amber Ale,5.50%
B3601,Fire Mountain Brew House Carlton Kölsch,Fire Mountain Brew House,Kölsch,5.90%
B3604,Blue Tractor Red Barn Ale,Blue Tractor BBQ & Brewery,Amber Ale,-
B3607,G.G. Brewers Amberly Eyes,G.G. Brewers,Amber Ale,6%
B3609,_ l_Abri de la Tempête Palabre de la Gourmande,_ l_Abri de la Tempête,Fruit Beer,-
B361,Maritime Pacific Nightwatch Dark Amber Ale,Maritime Pacific Brewing Co.,Amber Ale,5.50%
B3610,Chilly Water Buddy_s Hop Harvest Red Ale,Chilly Water Brewing Company,Amber Ale,7.20%
B3614,Waddell_s Fireman_s Amber Ale,Waddell_s Brewing Company,Amber Ale,4.50%
B3615,Pizza Port Acacia Amber Ale,Pizza Port &#40;Solana Beach&#41;,Belgian Ale,-
B3616,Le Prospecteur Rousse du Prospecteur,Microbrasserie Le Prospecteur,Irish Ale,5.30%
B3618,Forstner Das Rote,Handbrauerei Forstner,Amber Ale,5%
B3619,Redline Radio Banter,Redline Brewhouse,Amber Ale,4.90%
B3621,5 Seasons Westside Freudian Slip Vienna Lager ,5 Seasons Westside,Amber Lager/Vienna,-
B3624,Argyle Alter Your Brew Altbier,Argyle Brewing Company,Altbier,4.60%
B3625,5 Rabbit 5 Grass with Valencia Oranges Orange Blossom and Chamomile,5 Rabbit Cerveceria,American Pale Ale,6.70%
B3626,Ego Forhekset Prinsesse ,Ego Brygghus,Amber Ale,6.20%
B3627,Festival Amber,Festival,Bitter,3.80%
B363,Echigo Premium Red Ale,Echigo Beer Company,Amber Ale,5.50%
B3630,Sugar Ridge Johnny Danger Copper Ale,Sugar Ridge Brewery,Amber Ale,5.50%
B3631,21st Amendment North Star Red Ale,21st Amendment Brewery,Amber Ale,6.50%
B3632,Charlevoix Cuvée Les Petits Brasseurs,Microbrasserie Charlevoix / Le Saint Pub,Amber Ale,5.20%
B3635,Amsterdam Brewboys Hop Riot Amber Ale,De Noord-Hollandse Bierbrouwerij,Amber Ale,4.60%
B3636,HBH Rubia,HBH (_uñoa),American Pale Ale,5.50%
B3637,ZwanzigZ English Ruby Mild,ZwanzigZ,Mild Ale,4.80%
B3639,Caledonian Marching Orders,Caledonian &#40;Heineken UK&#41;,Bitter,4.20%
B3641,Dead Bear Escanaba River Amber Ale,Dead Bear Brewing Company,Amber Ale,5.50%
B3642,BJ_s Oasis Amber,BJ_s Restaurant & Brewhouse,Amber Ale,4.50%
B3644,Blasted Barley Red White & Boom Amber,Blasted Barley Beer Co.,Amber Ale,6.20%
B3646,Benelux Lager Rousse,Benelux Brasserie Artisanale,Amber Lager/Vienna,5.30%
B3647,Coaticook La Maplehurst,Microbrasserie Coaticook,Amber Ale,-
B3648,Brodies Soho Superior IPA,Brodies,India Pale Ale &#40;IPA&#41;,7.40%
B3649,Barnstar Saloon Girl Red,Barnstar Brewing Company,Amber Ale,5.50%
B365,Avery Barrel-Aged Series 19 - Rufus Corvus,Avery Brewing Company,Sour/Wild Ale,6.83%
B3651,Blands Scrumptious Dry Cider,Blands Cider,Cider,5.80%
B3652,1st Republic Windsor Ale,1st Republic Brewing Company,Amber Ale,4.80%
B3654,Chehalem Valley Summit Amber,Chehalem Valley Brewing Company,Amber Ale,5%
B3655,Bellarine The Heads Ale,Bellarine Brewing Company,Irish Ale,5.20%
B3656,Brew Wharf How Now Brown Cow,Brew Wharf,Stout,3.10%
B3658,Albion La Berthelaise,Brasserie Artisanale Albion,Smoked,6.70%
B3661,Crooked Ewe What_s My Name Amber Ale,Crooked Ewe Brewery,Amber Ale,5.50%
B3663,Ringneck Red Alert Amber,The Brew Kettle,Amber Ale,5.30%
B3664,Roulier Lamarieuse,Brasserie de Roulier,Amber Ale,5.40%
B3665,Heilige Red Ale,Cervejaria Peter Von Brutschen,Amber Lager/Vienna,6%
B3667,Hidden Springs Ginger Mullet,Hidden Springs Ale Works,Amber Ale,6.50%
B367,Barrel Trolley Amber Ale,Genesee Brewing Company &#40;North American Breweries&#41;,Amber Ale,-
B3670,Buckleys Original Ale,Yarra Flats Brewery,English Pale Ale,4.90%
B3675,3 Daughters 4 Redemption Barrel Aged Quad,3 Daughters Brewing Company,Abt/Quadrupel,11%
B3676,Legenda Pony,Legenda Sörf&#337;zde,Golden Ale/Blond Ale,4.50%
B3677,Grand Armory Dewey Hill Amber,Grand Armory Brewing,Amber Ale,5.80%
B3681,Les Brasseurs du Grand Paris Ligne 3,Parisis,Amber Ale,5%
B3683,Jacks Red Ale,Jacks Brewing Co. &#40;formerly Fremont Brewing Co.&#41;,Amber Ale,-
B3685,1516 Dark Wheat Ale,1516 Brewing Company,Wheat Ale,-
B3687,10 Barrel Goodin_ Hoppy,10 Barrel Brewing &#40;AB InBev&#41;,India Pale Ale &#40;IPA&#41;,7.50%
B3688,BlackLab El Importador,BlackLab Brewhouse,Specialty Grain,5.50%
B369,Blue Pants Knickerbocker Red,Blue Pants Brewery,Amber Ale,7%
B3690,Bressene,Brasserie Grain d_Orge,Belgian Strong Ale,8%
B3692,Mad Fox Renegade Imperial Red IPA,Mad Fox Brewing Company,American Strong Ale,8.50%
B3693,_s Antla Weihnachtsbier,_s Antla,Dunkler Bock,-
B3694,Maison de Brasseur Mont Bugey,Rivière d_Ain,Amber Lager/Vienna,6.60%
B3695,Père Jakob Ambrée Bitter with Brewers Gold,Père Jakob,Amber Lager/Vienna,5%
B3696,Wheeling Old Reymann_s Amber,Wheeling Brewing Company,Amber Ale,4.70%
B3697,Black Star Co-op Pub & Brewery Truffle Dee,Black Star Co-op Pub & Brewery,Belgian Ale,6%
B3698,La Société Provocante,La Société Microbrasserie,Amber Ale,-
B3699,Copper Club F-Town Amber,Copper Club Brewing,Amber Ale,6.10%
B370,Astoria Old Red Beard Amber Ale,Astoria Brewing Co. &#40;Wet Dog Cafe&#41;,Amber Ale,6%
B3700,Hop n_ Moose Sunnybank Red,Hop n_ Moose Brewing Company,Amber Ale,-
B3702,Clifton Hill Dark Ale,Clifton Hill Brewpub,Porter,4.50%
B3703,Salty Nut Miss Scarlett,Salty Nut Brewery,Amber Ale,7%
B3704,Havannah,Grande Brasserie de Nouvelle-Calédonie SA (Heineken),Amber Ale,5.80%
