Label,Beer Name,Brew Factory Name,Style,ABV
A2589,IRRA,Fábrica Maravillas,American Amber / Red Ale,-
A2590,Can't Catch Me!,Middleton Brewing,American Amber / Red Ale,-
A2591,Woodhead Amber Ale,Devils Peak Brewing Company,American Amber / Red Ale,5.00%
A2592,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40%
A2593,Red Roots,BrewLAB,American Amber / Red Ale,5.70%
A2594,American Copper,Station 26 Brewing Co.,American Amber / Red Ale,5.40%
A2595,Cap'n Beef Hearts,Earth Eagle Brewings,American Amber / Red Ale,6.20%
A2596,Icarus Farmhouse Red,Reaver Beach Brewing Company,American Amber / Red Ale,6.00%
A2597,Agent Provocateur,Trouble Brewing,American Amber / Red Ale,6.20%
A2598,Ambar,Cerveceria Berber S.A. de C.V.,American Amber / Red Ale,4.10%
A2599,Accommodation Amber,Rustic Road Brewing Company,American Amber / Red Ale,5.20%
A2600,Lil' Red Steamer,Cassel Brewery Co.,American Amber / Red Ale,5.20%
A2601,Cone-Azalia Red Ale,Original Gravity Brewing Company,American Amber / Red Ale,5.10%
A2602,Rhiannon Irish Red,LyonSmith Brewing Company,American Amber / Red Ale,6.00%
A2603,Wolverine,Progress Brewing,American Amber / Red Ale,5.00%
A2604,"La ""Pyro""mane",Microbrasserie La Captive,American Amber / Red Ale,4.90%
A2605,Island Of Misfit Hops #1,Medusa Brewing Company,American Amber / Red Ale,7.40%
A2606,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00%
A2607,Wyatt Earp,The Beer Company,American Amber / Red Ale,7.00%
A2608,Golden Ale,Laht Neppur Brewing Company,American Amber / Red Ale,6.00%
A2609,Mulligan,Old Soul Brewing,American Amber / Red Ale,6.20%
A2610,Brigantine Ambree,Brasserie De La Cote De Jade,American Amber / Red Ale,5.00%
A2611,Daybreak,Our Brewing Co.,American Amber / Red Ale,7.30%
A2612,Headless Dog,Hilden Brewing Company / Taproom,American Amber / Red Ale,4.20%
A2613,Hogback Amber Ale,Alpine Dog Brewing Company,American Amber / Red Ale,5.00%
A2614,Firefall Red,Tioga-Sequoia Brewing Company,American Amber / Red Ale,5.50%
A2615,Avery Point Amber,Berkshire Brewing Company Inc.,American Amber / Red Ale,-
A2616,Rock Candy Red,Oskar Blues Grill & Brew,American Amber / Red Ale,-
A2617,Amberjack,Backshore Brewing Company,American Amber / Red Ale,6.50%
A2618,New London Amber,Goat Ridge Brewing Co.,American Amber / Red Ale,5.20%
A2619,Mic Sager's Agnew Amber,Twin Peaks Brewing & Malting Co.,American Amber / Red Ale,-
A2620,Chip Off The Old Block,Ladyface Ale Companie,American Amber / Red Ale,-
A2621,The Hills Have Eyes,BNS Brewing & Distilling Co.,American Amber / Red Ale,5.20%
A2622,Honey Oat Amber,Ass Clown Brewing,American Amber / Red Ale,6.60%
A2623,16|03 Red Ale (Mosaic & Chinook),Brew By Numbers,American Amber / Red Ale,5.50%
A2624,AFD Red,Broken Bottle Brewery,American Amber / Red Ale,5.40%
A2625,Hopped Up Amber,Ass Clown Brewing,American Amber / Red Ale,6.70%
A2626,New Holland Adam's Apple,New Holland Brewing Company,American Amber / Red Ale,-
A2627,Unite Red Ale,Mike Hess Brewing - Miramar,American Amber / Red Ale,4.60%
A2628,All About Amber,Beaver Brewing Company,American Amber / Red Ale,4.50%
A2629,Eric The Red Ale,Rök House Brewing Company,American Amber / Red Ale,6.50%
A2630,Brass Ale Honey Amber,Great Storm Brewing Co.,American Amber / Red Ale,5.30%
A2631,Aetheria,BadWolf Brewing Company,American Amber / Red Ale,4.70%
A2632,Dos Rios Amber Lager,Glenwood Canyon Brewing / Canyon Brew Pub,American Amber / Red Ale,-
A2633,Poppy Jasper Brewed With Citra Hops,El Toro Brewing Co.,American Amber / Red Ale,-
A2634,Red October,Red Ear Brewing Company,American Amber / Red Ale,6.90%
A2635,Rustic Red Ale,Epic Ales,American Amber / Red Ale,7.20%
A2636,Broadhead Bourbon Barrel Aged Red,Bainbridge Island Brewing Company,American Amber / Red Ale,8.50%
A2637,Poppy Jasper Brewed With Nugget Hops,El Toro Brewing Co.,American Amber / Red Ale,-
A2638,Grafton Brewhaus Red Ale,Grafton Winery & Brewhaus,American Amber / Red Ale,-
A2639,Stronzo Red Frikken Ale,Stronzo Brewing Co.,American Amber / Red Ale,6.20%
A2640,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,American Amber / Red Ale,4.70%
A2641,Sunset Imperial Amber,The Hop Garden,American Amber / Red Ale,8.50%
A2642,12 Oaks Amber,Humperdinks Texas LLC,American Amber / Red Ale,-
A2643,Magnum P.A.,Rivertowne Pourhouse,American Amber / Red Ale,5.50%
A2644,S'Morris Day And The Time,Pinthouse Pizza Craft Brewpub,American Amber / Red Ale,5.30%
A2645,60 Schillings Cask,Brasserie Artisanale Albion,American Amber / Red Ale,3.50%
A2646,Aketoberfest Harvest Ale,Puyallup River Brewing,American Amber / Red Ale,5.70%
A2647,Rawhide Red,The Stumbling Steer,American Amber / Red Ale,6.00%
A2648,Killer Red Fresh Hop India Red Ale,Double Mountain Brewery & Taproom,American Amber / Red Ale,7.20%
A2649,Sunday Barbecue Amber,Cheyenne Brewing Company,American Amber / Red Ale,7.00%
A2650,Valley Red,12 String Brewing Company,American Amber / Red Ale,5.10%
A2651,Switch Track,Berthoud Brewing Co.,American Amber / Red Ale,-
A2652,Bierbitzch Amber,Academy of Fine Beers,American Amber / Red Ale,-
A2653,It's Spelt Centennial,Bosque Brewing Co.,American Amber / Red Ale,5.70%
A2654,Simcoe Steam,Wiper & True Brewery,American Amber / Red Ale,5.20%
A2655,Angler's Amber,Pelican Pub & Brewery,American Amber / Red Ale,6.70%
A2656,Sweet Amber,Cheyenne Brewing Company,American Amber / Red Ale,8.00%
A2657,Summer Ale,The Wellhead Restaurant & Brewpub,American Amber / Red Ale,4.80%
A2658,Shinjiko Sekiyo Amber Ale,Shimane Beer K.K.,American Amber / Red Ale,5.50%
A2659,Sunday Fun Day Red Ale,South Fork Brewing Company,American Amber / Red Ale,5.00%
A2660,True Grit Amber Ale,Mad Giant Beer,American Amber / Red Ale,5.00%
A2661,Double Tap,Firehouse Brewing Co.,American Amber / Red Ale,5.00%
A2662,Salmon Run Red Ale,Slate Creek Brewing Co.,American Amber / Red Ale,5.00%
A2663,Gala Hoppy Red,Muxa Brewing Company,American Amber / Red Ale,5.00%
A2664,WBAB,Wonder Bar (Wyoming State Brewing Company),American Amber / Red Ale,10.00%
A2665,White Oaked Sunset Red,Olde Peninsula Brewpub & Restaurant,American Amber / Red Ale,5.75%
A2666,Fuken Red Ale,Petoskey Brewing Company,American Amber / Red Ale,5.40%
A2667,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00%
A2668,Dry Hopped Red Ale,Liberty Steakhouse Brewery,American Amber / Red Ale,-
A2669,Snowbird,Two Henry's Brewing Company,American Amber / Red Ale,6.40%
A2670,1790 Tap Room Ale,Long Trail Brewing Co.,American Amber / Red Ale,4.20%
A2671,Secret Beer,Earth Bread + Brewery,American Amber / Red Ale,-
A2672,Blitz'n Holiday Ale,Wonder Bar (Wyoming State Brewing Company),American Amber / Red Ale,10.00%
A2673,Beer Buddy Red Ale,Hansharo Brewery / Restaurant Kurayanarusawa,American Amber / Red Ale,5.00%
A2674,Heritage Red Ale,Peoria Artisan Brewery,American Amber / Red Ale,4.80%
A2675,Hickory Red Bacon Ale,Hideout Brewing Company,American Amber / Red Ale,5.60%
A2676,Ethel Red Ale,Primal Brewing,American Amber / Red Ale,5.20%
A2677,Grahamber,Infusion Brewing Co.,American Amber / Red Ale,5.50%
A2678,_�Almost Heaven_� Amber Ale,Mountain State Brewing Company,American Amber / Red Ale,5.20%
A2679,I_�m Well Red,Butcher & the Brewer,American Amber / Red Ale,6.20%
A2680,British Red,John S. Rhodell Brewery,American Amber / Red Ale,5.50%
A2681,Red Between The Lines,Dale Bros. Brewery,American Amber / Red Ale,6.20%
A2682,Recumbent,Chainline Brewing Company,American Amber / Red Ale,5.80%
A2683,Foraging For Herbs,The Celt Experience,American Amber / Red Ale,4.70%
A2684,Chocolate Amber,Santiam Brewing Company,American Amber / Red Ale,6.00%
A2685,LouLou Amber Ale,Lolo Peak Brewing Company,American Amber / Red Ale,5.80%
A2686,Angry Irish Ale,Rooney's Irish Pub,American Amber / Red Ale,9.00%
A2687,Belgian Kronik,Lagunitas Brewing Company,American Amber / Red Ale,-
A2688,Bastola,Birra Flea,American Amber / Red Ale,6.10%
A2689,Electroshock Therhopy,Wisconsin Brewing Co.,American Amber / Red Ale,-
A2690,Reddish American Red Ale,Cervecería Robeerto,American Amber / Red Ale,5.14%
A2691,Tarantula Trek Red Ale,Blue Heron Brewing Company,American Amber / Red Ale,-
A2692,Woodford Reserve BBL Aged G'knight,Oskar Blues Grill & Brew,American Amber / Red Ale,-
A2693,Red Bonnet Amber,Wabasha Brewing Co.,American Amber / Red Ale,5.50%
A2694,No Paddle Amber,Muddy Creek Brewery,American Amber / Red Ale,5.20%
A2695,Red Rye,Draught House Pub & Brewery,American Amber / Red Ale,4.80%
A2696,5th Anniversary Ale,Round Guys Brewing Company,American Amber / Red Ale,6.80%
A2697,Summer 66,Two Rows Restaurant & Brewery,American Amber / Red Ale,-
A2698,Umbeer,Willimantic Brewing Co.,American Amber / Red Ale,5.50%
A2699,Amber - Oak Chips & Vanilla Beans,Alligator Brewing Company,American Amber / Red Ale,-
A2700,Tiffani Amber Thiessen,Denver Beer Co.,American Amber / Red Ale,-
A2701,Rennisance City Red,Singin' River Brewing Co.,American Amber / Red Ale,4.90%
A2702,Ambrée Américaine,La Barberie,American Amber / Red Ale,-
A2703,Smokestack Amber Ale,Crown Brewing,American Amber / Red Ale,5.00%
A2704,Oaky Doke,Company Brewing,American Amber / Red Ale,6.50%
A2705,100__Naked Dove Brewing Company,American Amber / Red Ale,-,0.00%
A2706,49'er Red,Gold Hill Brewery,American Amber / Red Ale,5.70%
A2707,Miner's Red,Placerville Brewing Co.,American Amber / Red Ale,-
A2708,Nicole,BREW Pub & Kitchen,American Amber / Red Ale,-
A2709,Johnny Bravo,E.J. Phair Brewing Company,American Amber / Red Ale,-
A2710,Homefield 5,Kretschmann Brewing Company,American Amber / Red Ale,3.90%
A2711,Coccinati Red Wheat,People's Brewing Company,American Amber / Red Ale,6.00%
A2712,Border Bitter,The Untapped Brewing Co.,American Amber / Red Ale,3.80%
A2713,No Soul Red,Intracoastal Brewing Company,American Amber / Red Ale,5.50%
A2714,Busy Bee,De Garve,American Amber / Red Ale,5.50%
A2715,Little Tenderness,Little Beer Coporation,American Amber / Red Ale,5.40%
A2716,Rock Slide Amber,Elk Mountain Brewing,American Amber / Red Ale,-
A2718,Big Wind Amber,Alligator Brewing Company,American Amber / Red Ale,-
A2719,Boscos Kung Fu,Boscos Restaurant & Brewing Co.,American Amber / Red Ale,-
A2720,Levitation With Darjeeling & Ginger,Stone Brewing Co.,American Amber / Red Ale,4.40%
A2721,Armstrong Amber,Roseville Brewing Company,American Amber / Red Ale,-
A2722,Maltz & Waltz,De Garve,American Amber / Red Ale,5.00%
A2723,Get To The Root,Whole Foods - Post Oak,American Amber / Red Ale,6.50%
A2724,Hearthstone Red Rye Ale,Hearthstone Brewery,American Amber / Red Ale,5.00%
A2725,Mighty Mullet,Plymouth Brewing Company,American Amber / Red Ale,6.70%
A2726,Wild North Summer Session Ale,Lake of Bays Brewing Company,American Amber / Red Ale,4.20%
A2727,Redshift Red Ale,Wavelength Brewing Company,American Amber / Red Ale,-
A2728,Big Amber Gnome,Heinzelmännchen Brewery,American Amber / Red Ale,8.00%
A2729,Urban Amber,Bull & Barrel Brew Pub,American Amber / Red Ale,6.10%
A2730,Whipstall West Coast Amber,Iron Bird Brewing Co.,American Amber / Red Ale,5.20%
A2731,Dégagé Ale,Great Black Swamp Brewing Co.,American Amber / Red Ale,-
A2732,San Rafael Red Ale,Broken Drum Brewery And Wood Grill,American Amber / Red Ale,6.00%
A2733,Venomous Imperial Honey Ale - Brandy Barrel-Aged,Fegley's Bethlehem Brew Works,American Amber / Red Ale,9.00%
A2734,Burning Down The House,Twelve Bar Brews,American Amber / Red Ale,8.50%
A2735,British Knight Scotch Red Ale,Oskar Blues Grill & Brew,American Amber / Red Ale,7.40%
A2736,Stranger Danger,Flat 12 Bierwerks,American Amber / Red Ale,-
A2737,Devil's Garden,Frodsham Brewery,American Amber / Red Ale,3.90%
A2738,Rousse Svelte,Lagabière Brasserie Artisanale,American Amber / Red Ale,5.50%
A2739,Hose Co 1 Red Lager,Twisted Chile Brewing Company,American Amber / Red Ale,-
A2740,Roughneck Red Ale,Ten Sleep Brewing Company,American Amber / Red Ale,-
A2741,The Amarillo Chainsaw Massacre,Broadhead Brewing Company,American Amber / Red Ale,-
A2742,Marks And Spencer Cornish Red Ale,St. Austell Brewery,American Amber / Red Ale,4.90%
A2743,7-Spot Amber Ale,Stormcloud Brewing Company,American Amber / Red Ale,5.40%
A2744,Outlaw IPA,Small Batch Beer Co.,American Amber / Red Ale,6.50%
A2745,Redwood,Grain Brewery,American Amber / Red Ale,4.80%
A2746,Capricieuse,Lagabière Brasserie Artisanale,American Amber / Red Ale,6.00%
A2747,Brother Paul's Amber Ale,Clayton Brewing Co.,American Amber / Red Ale,5.20%
A2748,Red Rooster Amber,August Schell Brewing Company,American Amber / Red Ale,-
A2749,Destinatian Honey Red Ale,Natian Brewery,American Amber / Red Ale,5.10%
A2750,Naughty Amber,Fat Unicorn Brewery,American Amber / Red Ale,5.50%
A2751,Amethyst Amber Ale,Sleeping Giant Brewing Co.,American Amber / Red Ale,5.00%
A2752,Mother Plunker,DuVig Brewing Co.,American Amber / Red Ale,5.20%
A2753,Extra Special Red Ale,Alpha Brewing Company,American Amber / Red Ale,5.00%
A2754,Loggerhead Red,Marco Island Brewery,American Amber / Red Ale,5.00%
A2755,Amber Lager,Smithworks Brewing Company,American Amber / Red Ale,5.60%
A2756,Scintilla Sweet Tea Ale,Legal Remedy Brewing,American Amber / Red Ale,5.00%
A2757,Summer Session Ale,Elk Creek Cafe + Aleworks,American Amber / Red Ale,4.20%
A2758,Hogfish Amber,Florida Keys Brewing Co.,American Amber / Red Ale,5.40%
A2759,Aiken American Red Pale Ale,Aiken Brewing Company,American Amber / Red Ale,-
A2760,Viola Rossa,Birra Arduini,American Amber / Red Ale,6.60%
A2761,Road Rider,Oblivion Brewing Co.,American Amber / Red Ale,5.90%
A2762,Amber Earl,Fetch Brewing Company,American Amber / Red Ale,-
A2763,L'Aviateur,La Tour A Bières,American Amber / Red Ale,6.00%
A2764,Ratsherrn Backbord Red Ale,Ratsherrn Brauerei GmbH,American Amber / Red Ale,4.30%
A2765,Otter Creek Amber,Kassik's Kenai Brew Stop,American Amber / Red Ale,6.20%
A2766,R.I.P.A.H,Black Bear Brewery,American Amber / Red Ale,6.40%
A2767,Manchester Red,Franklin Street Brewing Company,American Amber / Red Ale,6.00%
A2768,Flanders Red Ale,Boston Beer Company (Samuel Adams),American Amber / Red Ale,-
A2769,Wave,Brooksville Brewing Company,American Amber / Red Ale,-
A2770,Legends Of The Bay - Ghosts Of Hope Island,Hockley Valley Brewing Co.,American Amber / Red Ale,5.00%
A2771,Rude Girl,Burley Oak Brewery,American Amber / Red Ale,8.10%
A2772,Bretter Off Red,Refuge Brewery,American Amber / Red Ale,6.60%
A2773,Daywalker ,Brew Detroit,American Amber / Red Ale,4.30%
A2774,Swayze In The Morning,Fairhope Brewing Company,American Amber / Red Ale,6.50%
A2775,Amber Eh!,Niagara Brewing Company,American Amber / Red Ale,5.00%
A2776,Northmaen Ambree,Brasserie De La Chapelle,American Amber / Red Ale,5.00%
A2777,Thirsty Dog Natural Ale,Thirsty Dog Tavern & Café,American Amber / Red Ale,5.00%
A2778,Bonnie Heather Amber,Kilted Dragon Brewing,American Amber / Red Ale,6.00%
A2779,Summertime Ale,Milwaukee Brewing Company,American Amber / Red Ale,5.50%
A2780,Crimson King,B.O.B.'s Brewery,American Amber / Red Ale,5.80%
A2781,Andromeda,Rising Tide Brewing Company,American Amber / Red Ale,6.50%
A2782,Saint Annes Amber,The Dayton Beer Company,American Amber / Red Ale,5.90%
A2783,Helluva Honey,Kimo's Sports Bar,American Amber / Red Ale,5.00%
A2784,Red Beard,Three Mugs Brewing,American Amber / Red Ale,11.00%
A2785,Fort Ann's Amber,Battle Hill Brewing Company,American Amber / Red Ale,5.30%
A2786,Spencer Creek Amber Ale,Mia & Pia's Pizzeria And Brewhouse,American Amber / Red Ale,5.50%
A2787,Cliff's Amber,Vashon Brewing Company,American Amber / Red Ale,5.40%
A2788,Scarlet Letter Red,Willimantic Brewing Co.,American Amber / Red Ale,5.70%
A2789,Rita Raisin Red Ale,Amante Brew Company,American Amber / Red Ale,6.50%
A2790,Morning Wood Red Ale,Cool Springs Brewery,American Amber / Red Ale,-
A2791,Steam Beer,Sonnet 43 Brew House,American Amber / Red Ale,3.80%
A2793,Centennial Amber,Frisco Taphouse & Brewery,American Amber / Red Ale,7.30%
A2794,C-Red,Wheaty Brewing Corps,American Amber / Red Ale,4.50%
A2795,Rampart Red,Refuge Brewery,American Amber / Red Ale,6.20%
A2796,F8 Crusader IRA,Flyers Restaurant And Brewery,American Amber / Red Ale,-
A2797,Autumn Amber,Cloud 9 Brewery,American Amber / Red Ale,5.80%
A2798,L'Ambrée Des Fêtes,Les 3 Brasseurs,American Amber / Red Ale,6.90%
A2799,La Tourangelle,Brasserie de l'Aurore,American Amber / Red Ale,6.10%
A2800,Willimantic Riverfest Red,Willimantic Brewing Co.,American Amber / Red Ale,5.20%
A2801,Gold Dredge Red,Gold Rush Brewery,American Amber / Red Ale,-
A2802,Autumn Session,North Country Brewing,American Amber / Red Ale,-
A2803,Honey Run Sun Amber,Millersburg Brewing Company,American Amber / Red Ale,6.00%
A2804,ISA Rousse,Microbrasserie Archibald,American Amber / Red Ale,3.80%
A2805,Florida Wildflower Unite Red Ale,Daytona Beach Brewing Company,American Amber / Red Ale,5.90%
A2806,Road Rash Red,Tandem Brewing Company,American Amber / Red Ale,6.00%
A2807,El Tormento,Red Eye Brewing Company,American Amber / Red Ale,9.00%
A2808,Virginia Harvest Ale,Tin Cannon Brewing Company,American Amber / Red Ale,5.80%
A2809,Molly Pitcher (Wicked Women Series),Brewster's Brewing Co Ltd,American Amber / Red Ale,4.80%
A2810,Red Headed Stepchild Irish Red,Paradise Brewing Supplies Brewery & Taproom,American Amber / Red Ale,-
A2811,Elk Head Extra,Elk Head Brewing Company,American Amber / Red Ale,6.00%
A2812,Hop Crazed Squirrel,Smog City Brewing,American Amber / Red Ale,7.00%
A2813,Oatmeal Raisin Cookie Ale,Bluebird Microcreamery & Brewery,American Amber / Red Ale,5.90%
A2814,Rancho Rye,No Clue Craft Brewery,American Amber / Red Ale,6.00%
A2815,Kick Of Coriander,Johnson City Brewing Company,American Amber / Red Ale,5.10%
A2816,Hurricane Alley Amber Ale,Florida Beer Company,American Amber / Red Ale,-
A2817,Sonic Boom,Tiny Rebel Brewing Co.,American Amber / Red Ale,6.80%
A2818,Natty Red Nitro,Hop Valley Brewing Company,American Amber / Red Ale,8.00%
A2819,Ocean Amber Ale,Oceanbryggeriet,American Amber / Red Ale,5.00%
A2820,100% Brett Red Ale,Cervejaria Way,American Amber / Red Ale,5.80%
A2821,Thetis,Nibe Bryghus,American Amber / Red Ale,6.00%
A2822,Nighthawk India Red,Grünerløkka Brygghus,American Amber / Red Ale,6.00%
A2823,Cherry Tart,Green Room Brewing,American Amber / Red Ale,5.50%
A2824,Slayer 666 Red Ale,the Nils Oscar Company,American Amber / Red Ale,6.50%
A2825,Shipstone's Crew Fine Amber Ale,ALDI Stores Australia,American Amber / Red Ale,5.00%
A2826,Belgian Style Amber Ale,Adirondack Pub & Brewery,American Amber / Red Ale,5.00%
A2827,Flagstaff Amber,Bootstrap Brewing,American Amber / Red Ale,5.60%
A2828,Tri Martolod Rousse,Brasseries Artisanales Tri Martolod,American Amber / Red Ale,5.30%
A2829,Poppy Jasper Brewed With Willamette Hops,El Toro Brewing Co.,American Amber / Red Ale,-
A2830,RathSkeleton The Red,Twisted Vine Brewery,American Amber / Red Ale,5.80%
A2831,1901 Red Ale (nitro),Bold City Brewery,American Amber / Red Ale,7.50%
A2832,Original Red,Hopworks Urban Brewery,American Amber / Red Ale,5.70%
A2833,Magic Rock / Cigar City Cigarro Roja Magica,Magic Rock Brewing,American Amber / Red Ale,6.50%
A2834,Riverbend Red,Riverbend Brewing Company,American Amber / Red Ale,5.00%
A2835,Big Dom's Polish Ale,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,-
A2836,Wreak Havoc,Bootstrap Brewing,American Amber / Red Ale,8.30%
A2837,Dancing Duck Amberillo,Dancing Duck Brewery,American Amber / Red Ale,4.80%
A2838,San Gabriel Birra La Rossa Di Verona,Birreria San Gabriel,American Amber / Red Ale,5.50%
A2839,Brazen Amber Ale,Carrig Brewing Co.,American Amber / Red Ale,4.20%
